contigs	predictions
k79_91115	
k79_6569	2;1239;186801;3085636;186803;33042;410072
k79_43072	2;976;200643;171549;815;909656;821
k79_91116	
k79_43073	2;976;200643;171549;2005525;375288;46503
k79_79155	2;1239;186801;3085636;186803;189330;39486
k79_66785	2;1239;186801;3085636;186803;207244;649756;649757
k79_6570	2;976;200643;171549;2005525;375288;823
k79_79156	2;976;200643;171549;815;909656;821
k79_66786	2;1239;909932;1843488;909930;33024;33025
k79_91117	
k79_30580	2;1239;186801;3085636;186803;207244;649756;649757
k79_6571	2;976;200643;171549;815;909656;387090
k79_79157	2;976;200643;171549;815;816;28111
k79_55063	2;1239;186801;3085636;186803;572511;89014
k79_43074	2;1224;28216;80840;80864;47420;1842537
k79_91118	2;1239;186801;3085636;186803;2316020;33039;657313
k79_79158	
k79_6572	2;1239;186801;186802;216572;459786;2109687
k79_91119	2;1239;186801;3085636;186803;2316020;46228;471875
k79_55065	
k79_30581	2;1239;526524;526525;2810280;2678885;1982626
k79_79159	
k79_66787	2;976;200643;171549;815;816;28111
k79_91120	2;976;200643;171549;815;816;329854
k79_55066	2;1239;526524;526525;2810280;2678885;1982626
k79_30582	2;1239;186801;186802;216572;2892396;2714353
k79_79160	
k79_91121	2;1239;186801;3085636;186803;1766253;39491;657318
k79_55067	2;976;200643;171549;815;816;28111
k79_91122	2;976;200643;171549;171550;239759
k79_55068	
k79_6573	2;1239;909932;1843489;31977;39948;487173
k79_43075	2;1239;186801;186802;216572;216851;2929494
k79_43076	2;1239;186801;3085636;186803;1766253;39491
k79_66788	2;1239;186801;3085636;186803;33042;410072
k79_43077	
k79_6574	2157;28890;183925;2158;2159;2172;2173;420247
k79_55069	2;1239;186801;3085636;186803;2569097;39488
k79_30583	2;1239;186801;186802;216572;216851;853
k79_66789	2;1239;186801;3085636;186803;2316020;46228;471875
k79_6575	2;1239;186801;3085636;186803;189330;88431
k79_55070	2;1239;526524;526525;2810280;2678885;1982626
k79_30584	
k79_6576	2;976;200643;171549;815;909656;821
k79_66790	
k79_43078	2;1239;186801;3085636;186803;189330;88431
k79_30585	2;1239;186801;3085636;186803;2316020;46228;471875
k79_66791	2;1239;186801;3085636;186803;2316020;33039;657313
k79_30586	2;1239;186801;186802;216572;216851;2929494
k79_66792	2;1239;186801;186802;216572;292632;214851
k79_55071	2;976;200643;171549;2005525;375288;823
k79_66793	2;1239;186801;186802;216572
k79_55072	2;1239;186801;3085636;186803;2316020;33039;657313
k79_43079	2;1239;526524;526525;2810280;2678885;1982626
k79_6577	2;201174;1760;85004;31953;1678;1686
k79_55073	2;1239;186801;3085636;186803;572511;418240;1121115
k79_30587	2;1239;186801;3085636;186803;207244;649756
k79_43080	2;1239;186801;3085636;186803;572511;89014
k79_6578	
k79_55074	2;976;200643;171549;815;816;28111
k79_30588	2;1239;186801;3085636;186803;2316020;33039;657313
k79_43081	2;976;200643;171549;1853231;283168;28118
k79_6579	2;976;200643;171549;815;909656;821
k79_66794	2;1239;186801;186802;216572;216851;853
k79_43082	
k79_6580	2;976;200643;171549;815;909656;821
k79_6581	2;1239;186801;3085636;186803;2569097;39488
k79_43084	2;1239;186801;3085636;186803;2316020;33039
k79_66795	2;1239;186801;186802;216572;1263;1160721
k79_66796	2;976;200643;171549;2005525;375288;823
k79_55075	2;1239;186801;3085636;186803;207244;649756
k79_43086	
k79_55076	2;1239;186801;3085636;186803;572511;89014
k79_43087	2;1239;186801;3085636;186803
k79_30589	2;1239;186801;3085636;186803;2569097;39488
k79_55077	
k79_55078	
k79_6582	2;1239;186801;3085636;186803;189330;88431
k79_55079	
k79_43088	2;201174;1760;85004;31953;1678
k79_66797	
k79_43089	
k79_6583	2;1239;186801;3085636;186803;2316020;46228;471875
k79_55080	2;1239;186801;3085636;186803;207244;649756;649757
k79_66798	2;1239;186801;3085636;186803;189330;39486
k79_55081	2;1117;3028117;1118;2815910;3079908;195498
k79_6584	2;1239;186801;3085636;186803;189330;39486
k79_6585	2
k79_6586	2;1239;186801;3085636;186803;189330;39486
k79_30590	2;1239;186801;3085636;186803;33042;410072
k79_66799	2;976;768503;768507;563798;390846;1807691
k79_30591	2;201174;1760;85004;31953;1678
k79_6587	
k79_66800	2;976;200643;171549;815;909656;821
k79_6588	2;1239;186801;3085636;186803;2316020;33039
k79_66801	
k79_55082	2;976;200643;171549;815;816;291644
k79_79161	2;1239;909932;1843488;909930;33024;33025
k79_6589	2;1239;186801;3085636;186803;572511;89014
k79_43090	
k79_66802	2;201174;1760;85004;31953;1678;1680
k79_6590	2;1239;526524;526525;2810280;2678885;1982626
k79_55083	2;1239;186801;3085636;186803;207244;649756
k79_66803	2;1239;186801;3085636;186803;189330;39486
k79_6591	2;1239;186801;3085636;186803;572511;418240;1121115
k79_55084	
k79_66804	2;1239;186801;3085636;186803;207244;649756
k79_91123	2;1239;909932;1843488;909930;33024;33025
k79_43091	
k79_66805	
k79_79162	
k79_6592	
k79_43092	2;1239;186801;3085636;186803;572511
k79_79163	2157;28890;183925;2158;2159;2172;2173;420247
k79_18690	2;1239;186801;186802;216572;1263;2608920
k79_6593	2157;28890;183925;2158;2159;2172;2173
k79_66806	2
k79_66807	2;1239;186801;3085636;186803;2316020;33039
k79_79164	2;976;200643;171549;815;816;820
k79_79165	2;201174;1760;85004;31953;1678;1686
k79_66808	2;1239;186801;186802;216572;216851
k79_43093	2157;28890;183925;2158;2159;2172;2173;420247
k79_66809	2;976;200643;171549;2005525;375288;46503
k79_55085	2;1239;186801;3085636;186803;207244;649756;649757
k79_43094	
k79_55086	2;976;200643;171549;815;909656;821
k79_43095	2;1239;186801;3085636;186803;189330;88431
k79_66810	2;1239;186801;3085636;186803;1766253;39491
k79_30592	2;74201;203494;48461;1647988;239934;239935
k79_6594	2;1239;186801;3085636;186803;2316020;33039;657313
k79_79166	2;976;200643;171549;815;816;820
k79_30593	
k79_66811	2;1239;186801;3085636;186803;189330;39486
k79_43096	2;1239;186801;3085636;186803;2316020;33039
k79_79167	2;976;200643;171549;2005525;375288;46503
k79_30594	2;1239;186801;3085636;186803
k79_43097	
k79_6595	2;1239;186801;186802;216572;216851;853;718252
k79_55087	2;976;200643;171549;2005525;375288;823
k79_79168	2;74201;203494;48461;1647988;239934;239935
k79_6596	
k79_30595	2;1239;91061;186826
k79_6597	2;976;200643;171549;815;816;28111
k79_30596	2;74201;203494;48461;1647988;239934;239935
k79_43098	2;1239;186801;186802;216572;2892396;2714355
k79_55088	2;976;200643;171549;815;909656;821
k79_66812	
k79_30597	2;1239;186801;3085636;186803;207244;649756
k79_66813	2;976;200643;171549;815;909656;821
k79_43099	2;1239;186801;3085636;186803;2316020;33039;657313
k79_6598	
k79_30598	2;1239;186801;3085636;186803;207244;649756
k79_43100	
k79_6599	
k79_66814	2;976;200643
k79_43101	2;1239;186801;3085636;186803;207244;649756
k79_6600	
k79_79169	2;74201;203494;48461;1647988;239934;239935
k79_18691	2;1239;186801;3085636;186803;2316020;33039;657313
k79_79170	
k79_18692	
k79_6601	
k79_30599	2;1239;186801;186802;216572;2892396;2714355
k79_18693	2;976;200643;171549;815;816;162156
k79_55089	2;1239;186801;3085636;186803;189330;88431
k79_66815	2;1239;186801;3085636;186803;1766253;39491;657317
k79_30600	2;1239;186801;3085636;186803;189330;39486
k79_79171	2;976;200643;171549;171550;239759
k79_30601	2;976;200643;171549;815;909656;821
k79_6602	
k79_79172	2;1239;186801;3085636;186803;2316020;33039;657313
k79_43102	2;976;200643;171549;2005525;375288;823
k79_30602	2;1239;186801;186802;216572;2892396
k79_55090	2;1239;186801;186802;216572;1263;657323
k79_79173	2;1239;186801;3085636;186803;2316020;46228;471875
k79_43103	
k79_55091	2;976;200643;171549;815;816;28111
k79_79174	2;1239;186801;3085636;186803;2316020;33039;657313
k79_79175	
k79_30603	2;976;200643;171549;815;816;28111
k79_18694	2;976;200643;171549;2005525;375288;823
k79_18695	2;1239;186801;3085636;186803;2316020;46228;471875
k79_55092	2;976;200643;171549;2005525;375288;823
k79_66816	
k79_30604	2;1239;186801;3085636;186803;33042;410072
k79_18696	
k79_79176	2;1239;186801;3085636;186803;2316020;46228;471875
k79_55093	2;1239;186801;3085636;186803;33042;410072
k79_18697	2;1239;186801
k79_30605	2;1239;186801;186802;216572;216851;853;718252
k79_79177	2;1239;186801;186802;186806;1730;39496
k79_43104	2;976;200643;171549;2005525;375288
k79_30606	2;1239;526524;526525;2810280;2678885;1982626
k79_18698	2;976;200643;171549;2005525;375288;823
k79_43105	2;1239;186801;3085636;186803;2316020;33039
k79_66817	2;1239;186801;3085636;186803;189330;88431
k79_43106	2;976;200643;171549;2005525;375288;823
k79_30607	2;976;200643;171549;815;816;28111
k79_66818	
k79_18699	2;1239;186801;3085636;186803;2316020;33039;657313
k79_55094	2;1239;186801;3085636;186803;1766253;39491
k79_79178	2;74201;203494;48461;1647988;239934;239935
k79_66819	2;1239;186801;3085636;186803;189330;88431
k79_66820	2;976;200643;171549;2005525;375288;46503
k79_18700	2;1239;186801;3085636;186803;2316020;33039;657313
k79_30608	2;976;200643;171549;2005525;375288;823
k79_66821	
k79_66822	2;201174;84998;1643822;1643826;447020;2707299
k79_30609	
k79_55095	2;1239;186801;3082720;186804;1501226;2724150
k79_66823	
k79_79179	2;1239;909932;1843488;909930;33024;33025
k79_43107	2;976;200643;171549;2005525;375288
k79_55096	2;976;200643;171549;815;909656;821
k79_79180	2;1239;186801;186802;216572;216851;2929490
k79_55097	2;1239;186801;3085636;186803;189330;88431
k79_79181	
k79_30610	2;1239;186801;3085636;186803;189330;39486
k79_66824	2;1239;186801;3085636;186803;2316020;33039
k79_18701	2;976;200643;171549;815;909656;821
k79_79182	2;1224;28211;204458;76892;41275;3015997
k79_18702	2;1239;186801;186802;216572;216851;853
k79_43108	
k79_79183	
k79_30611	2;1239;186801;3085636;186803;1766253;39491;657317
k79_18703	2;1239;186801;3085636;186803;189330;39486
k79_66825	
k79_30612	2;976;200643;171549;815;816
k79_43110	2;1239;526524;526525;2810280;2678885;1982626
k79_79184	2;1239;186801;3085636;186803;207244;649756
k79_18704	2;976;200643;171549;2005525;375288;46503
k79_18705	2;1239;186801;3085636;186803;189330;88431
k79_55098	2;1239;909932;1843488;909930;33024;33025
k79_30613	2;976;200643;171549;815;909656;387090
k79_43111	2;1239;186801;3085636;186803;841
k79_55099	2;1239;186801;3085636;186803;2316020;33039;657313
k79_6603	2;976;200643;171549;815;816;2792859
k79_79185	2;1239;186801;186802;216572;2892396;2714355
k79_66826	2;1239;186801;3085636;186803;572511;2479767
k79_6604	
k79_6605	2;1239;186801;186802;216572;216851;411483
k79_55100	2;1239;186801;3085636;186803;207244;649756
k79_55101	2;1239;186801;186802;216572;1263;657323
k79_79186	
k79_55102	
k79_6606	2;1239;186801;3085636;186803;189330;88431
k79_79187	
k79_55103	2;1239;186801;3085636;186803;2569097;39488
k79_66827	2;201174;1760;85004;31953;1678;216816;1682
k79_6607	2;1239;186801;3085636;186803;189330;88431
k79_6608	2;976;200643;171549;2005525;375288
k79_55104	2;1239;526524;526525;2810280;2678885;1982626
k79_66828	2;1239;186801;3085636;186803;1766253;39491
k79_66829	2;1239;186801;3085636;186803;572511
k79_30614	2157;28890;183925;2158;2159;2172;2173
k79_66830	
k79_30615	2;1239;186801;186802;216572;216851;2929489
k79_55105	2;1239;186801;3085636;186803;572511;418240;1121115
k79_30616	2;1239;186801;3085636;186803;2316020;46228;471875
k79_43112	2;1239;186801;186802;31979;1485;1042156
k79_30617	2;1239;186801;3085636;186803;189330;39486
k79_43113	
k79_30618	2;976;200643;171549;2005525;375288
k79_66831	
k79_30619	2;1239;186801;3085636;186803;2316020;46228;471875
k79_43114	2;976;200643;171549;815;909656;821
k79_79188	2;1224;1236;72274;135621;286
k79_43115	2;1239;909932;1843488;909930;33024;33025
k79_79189	2;1239;91061;1385;186817;2675230;1399
k79_66832	
k79_91124	2;976;200643;171549;815;909656;387090
k79_79190	
k79_43116	2;976;200643;171549;2005525;375288;823
k79_79191	2;1239;186801;186802;216572;216851;2929495
k79_79192	
k79_91125	2;201174;84998;1643822;1643826;2005386;1870985
k79_43117	2;976;200643;171549;2005525;375288
k79_91126	2;976;200643;171549;815;816;28111
k79_18706	
k79_79193	2;1239;186801;3085636;186803;207244;649756
k79_91127	2;1239;186801;3085636;186803;2316020;33039
k79_55106	2;976;200643;171549;2005525;375288;823
k79_91128	2;1239;186801;186802;216572;1263;1160721
k79_55107	2;1239;186801;3085636;186803;1766253;39491
k79_91129	2;201174;1760;85004;31953;1678
k79_55108	2;1239;186801;3085636;186803;2569097;39488
k79_91130	2;1239;186801;186802;216572;216851;3030639
k79_30620	2;1239;186801;186802;216572;2172004;2108523
k79_55109	
k79_6609	2;1239;186801;3085636;186803;2316020;33039;657313
k79_30621	2;976;200643;171549;815;909656;821
k79_79194	2;1239;186801;3085636;186803;1766253;39491
k79_6610	2;1239;186801;3085636;186803;207244;649756
k79_30622	2;1239;186801;3085636;186803;841;166486
k79_18707	2;1239;186801;3085636;186803;841;166486
k79_66833	2;1239;186801;3085636;186803;1766253;39491;657317
k79_6611	
k79_18708	2;1239;186801;3085636;186803;33042;410072
k79_43118	2;976;200643;171549;815;909656;387090
k79_30623	2;1239;186801;3085636;186803;1506553;29347
k79_66834	2;976;200643;171549;815;909656;821
k79_30624	2;1239;186801;3085636;186803;1766253;39491
k79_43119	
k79_30625	2;1239;186801;3085636;186803;189330;88431
k79_43120	2;1239;186801;3085636;186803;189330;39486
k79_66835	2;201174;1760;85010;2070;40566
k79_30626	2;1239;526524;526525;2810280;2678885;1982626
k79_91132	2;1239;186801;3085636;186803;572511;418240;1121115
k79_43121	2;1239;186801;3085636;186803;572511;40520
k79_18709	2;1224;1236;72274;135621;2901164;316
k79_18710	
k79_30627	
k79_66836	
k79_43122	2;1239;186801;3085636;186803;572511;418240;1121115
k79_55110	2;976;200643;171549;815;816;291645
k79_91133	2;201174;1760;85004;31953;1678;1680
k79_43123	
k79_55111	
k79_18711	2;1239;186801;3085636;186803;33042;410072
k79_43124	
k79_91134	2;1239;186801;186802;216572;2892396;2714353
k79_18712	
k79_79195	2;1239;909932;1843488;909930;33024;33025
k79_43125	2;976;200643;171549;2005525;375288
k79_91135	2;1239;186801
k79_30628	2;1239;186801;3085636;186803;1766253;39491;657317
k79_43126	2;976;200643;171549;2005525;375288;46503
k79_66837	2;1239;186801;3085636;186803;2569097;39488
k79_79196	
k79_91136	2;1239;91061;1385;186818
k79_18713	2;1239;186801;3085636;186803;207244;649756
k79_79197	2;976;200643;171549;2005525;375288
k79_18714	2;1239;186801;3085636;186803;572511;40520;411459
k79_30629	2;1239;186801;3085636;186803;2316020;33039;657313
k79_55113	2;1239;186801;3085636;186803;1766253;39491;657318
k79_79198	
k79_79199	2;1239;186801;3085636;186803;572511;418240;1121115
k79_91137	2;1239;186801;186802;216572;1905344;1550024
k79_30630	2;1239;526524;526525;2810280;2678885;1982626
k79_79200	2;201174;1760;85011;2062;1883;66374
k79_79201	2157;28890;183925;2158;2159;2172;2173
k79_66838	2;1239;186801;3085636;186803;1766253;39491;657318
k79_91138	2;1239;186801;186802;216572;1905344;1550024
k79_55114	2;1239;186801;3085636;186803;2316020;33039;657313
k79_79202	
k79_91139	2;1239;186801;186802;216572;216851;853
k79_55115	
k79_66839	2;976;200643;171549;815;909656;821
k79_79203	
k79_91141	
k79_79204	2;1239;186801;186802;216572;2591381;2093857
k79_91142	2;1239;186801;186802;216572;1905344;1550024
k79_79205	
k79_55116	2;976;200643;171549;815;816;162156
k79_91143	2;976;200643;171549;2005525;375288
k79_66840	2;1239;186801;186802;216572;1263;657323
k79_79206	2;1239;186801;3085636;186803;572511;418240;1121115
k79_66841	2;976;200643;171549;2005525;375288;823
k79_79207	2;1239;186801;3085636;186803;2316020;33039
k79_91145	
k79_6612	2;1239;186801;186802;216572;459786;2763056
k79_66842	2;1239;526524;526525;2810280;2678885;1982626
k79_30631	2;74201;203494;48461;1647988;239934;239935
k79_6613	
k79_66843	2;1239;526524;526525;2810280;2678885;1982626
k79_30632	2;976;200643;171549;2005525;375288;823
k79_6614	
k79_66844	2;1239;186801;186802;216572;216851;2929490
k79_30633	2;1239;186801;186802;216572;216851;853
k79_55117	2;1239;186801;3085636;186803;1766253;39491;657317
k79_6615	
k79_30634	2;1239;186801;186802;216572;216851;2929492
k79_43127	2;976;200643;171549;815;816;674529
k79_66845	2;1239;91061;1385;186822;44249;2072642
k79_55118	2;1239;186801;3085636;186803;2316020;33039
k79_6616	
k79_18715	2;1239;186801;3085636;186803;2316020;33039;657313
k79_91146	2;1239;186801;3085636;186803;572511;418240;1121115
k79_6617	2;1239;186801;3085636;186803;2316020;33039
k79_18716	2;1239;186801;3085636;186803;207244;649756
k79_55119	
k79_66846	2;1239;186801;3085636;186803
k79_43128	
k79_91147	
k79_18717	
k79_79208	2;1239;186801;3085636;186803;207244;649756
k79_91148	
k79_66847	2;1239;186801;3085636;186803;189330;39486
k79_79209	2;1239;186801;3085636;186803;2316020;46228;471875
k79_6618	2;201174;1760;85004;31953;1678;1686;1447716
k79_66848	2;1239;186801;3085636;186803;2944193;2763672
k79_91149	2;1239;186801;186802;216572;216851;853
k79_79210	2;976;200643;171549;815;909656;821
k79_6619	2;201174;1760;85004;31953;1678;1680
k79_91150	2;1239;186801;186802;216572;1263;1160721
k79_79211	2;1239;186801;3085636;186803;189330;88431
k79_55120	2;976
k79_6620	
k79_79212	2;1239;186801;3085636;186803;189330;88431
k79_91151	
k79_55121	
k79_6621	2;1239;186801;3085636;186803;2316020;46228;471875
k79_43129	
k79_55122	2;976;200643;171549;2005525;375288;46503
k79_91152	2;1239;186801;3085636;186803;572511;418240;1121115
k79_79213	
k79_91153	2;1239;186801;3085636;186803;2569097;39488
k79_43130	2;1239;186801;186802;216572;216851
k79_79214	2;1239;186801;3085636;186803;2569097;39488
k79_79215	
k79_55123	
k79_79216	
k79_43131	
k79_55124	
k79_79217	2;1239;91061;1385;186817;482460;2729421
k79_6622	2;1239;186801;3085636;186803;2569097;39488
k79_43132	2;1239;186801;186802;216572;1263;1161942
k79_79218	2;1239;186801;3085636;186803;1766253;39491
k79_43133	2;1239;526524;526525;2810280;2678885;1982626
k79_6623	
k79_43134	2;976;200643;171549;815;816;28111
k79_55125	2;976;200643;171549;2005525;375288;823
k79_6624	
k79_43135	
k79_91154	2;201174;1760;85007;85028;2060;2929795
k79_91155	2;1239;186801;186802;216572;1637257;884684;699246
k79_43136	
k79_91156	
k79_55126	2;201174;1760;85004;31953;1678;1680
k79_43137	2;1239;186801;186802;216572;216851;2929490
k79_91157	2;1239;186801;3085636;186803;572511;89014
k79_55127	2;1239;186801;186802;216572;216851;3030639
k79_43138	2;200930;68337;191393;2945019;46200;139438
k79_79219	2
k79_79220	2;1239;186801;186802;216572;216851;411483
k79_55128	2;976;200643;171549;2005525;375288;46503
k79_79221	2;1239;186801
k79_43139	
k79_66849	2;976;200643;171549;171550;239759;214856;679935
k79_43140	2;976;200643;171549;2005525;375288;823
k79_30635	2;74201;203494;48461;1647988;239934;239935
k79_66850	2;1239;186801;186802;216572;1263;1160721
k79_79222	2;976;200643;171549;815;816;28111
k79_79223	
k79_30636	
k79_66851	2;1239
k79_66852	
k79_43141	2;1239;186801;3085636;186803;189330;39486
k79_55129	2;976;200643;171549;815;909656;821
k79_43142	
k79_91158	2;1239;186801;186802;3085642;1928820;3079303
k79_55130	2;1239;186801;3085636;186803;33042;410072
k79_43143	2;1239;186801;3085636;186803;2316020;33039
k79_6625	2;1239;186801;3085636;186803;1766253;39491;657318
k79_79224	2;976;200643;171549;2005525;375288;823
