k79_709 flag=1 multi=12.0000 len=1328	ERR011347_MEGAHIT_TaxVamb.1000
k79_27160 flag=1 multi=7.0000 len=1724	ERR011347_MEGAHIT_TaxVamb.2
k79_58434 flag=1 multi=6.0000 len=3753	ERR011347_MEGAHIT_TaxVamb.2
k79_70318 flag=1 multi=6.0000 len=1970	ERR011347_MEGAHIT_TaxVamb.2
k79_86755 flag=1 multi=4.0000 len=1253	ERR011347_MEGAHIT_TaxVamb.2
k79_14496 flag=1 multi=6.0000 len=5668	ERR011347_MEGAHIT_TaxVamb.2
k79_66224 flag=1 multi=6.0000 len=4371	ERR011347_MEGAHIT_TaxVamb.2
k79_42457 flag=1 multi=6.0174 len=1800	ERR011347_MEGAHIT_TaxVamb.2
k79_54462 flag=1 multi=7.0000 len=2165	ERR011347_MEGAHIT_TaxVamb.2
k79_94901 flag=1 multi=6.0000 len=1616	ERR011347_MEGAHIT_TaxVamb.2
k79_74503 flag=1 multi=4.0000 len=1566	ERR011347_MEGAHIT_TaxVamb.2
k79_63265 flag=1 multi=7.0000 len=2744	ERR011347_MEGAHIT_TaxVamb.2
k79_95028 flag=1 multi=6.0000 len=1366	ERR011347_MEGAHIT_TaxVamb.2
k79_41439 flag=1 multi=6.0000 len=1822	ERR011347_MEGAHIT_TaxVamb.2
k79_14066 flag=1 multi=5.0000 len=1248	ERR011347_MEGAHIT_TaxVamb.2
k79_45871 flag=1 multi=6.0000 len=2093	ERR011347_MEGAHIT_TaxVamb.2
k79_90204 flag=1 multi=5.0000 len=1294	ERR011347_MEGAHIT_TaxVamb.2
k79_28680 flag=1 multi=5.0000 len=1245	ERR011347_MEGAHIT_TaxVamb.2
k79_29937 flag=1 multi=5.0000 len=1222	ERR011347_MEGAHIT_TaxVamb.2
k79_4741 flag=1 multi=4.0000 len=1121	ERR011347_MEGAHIT_TaxVamb.2
k79_82246 flag=1 multi=7.0000 len=1790	ERR011347_MEGAHIT_TaxVamb.2
k79_53047 flag=1 multi=5.0000 len=1137	ERR011347_MEGAHIT_TaxVamb.2
k79_46929 flag=1 multi=6.0000 len=1370	ERR011347_MEGAHIT_TaxVamb.2
k79_77122 flag=1 multi=7.0000 len=1224	ERR011347_MEGAHIT_TaxVamb.2
k79_52300 flag=1 multi=6.0000 len=3756	ERR011347_MEGAHIT_TaxVamb.2
k79_28831 flag=1 multi=6.0000 len=3050	ERR011347_MEGAHIT_TaxVamb.2
k79_25981 flag=1 multi=6.0000 len=2775	ERR011347_MEGAHIT_TaxVamb.2
k79_82700 flag=1 multi=8.0000 len=2805	ERR011347_MEGAHIT_TaxVamb.2
k79_32554 flag=1 multi=6.0000 len=3380	ERR011347_MEGAHIT_TaxVamb.2
k79_43694 flag=1 multi=6.0000 len=3380	ERR011347_MEGAHIT_TaxVamb.2
k79_21731 flag=1 multi=8.0000 len=6273	ERR011347_MEGAHIT_TaxVamb.2
k79_31922 flag=1 multi=5.0000 len=2698	ERR011347_MEGAHIT_TaxVamb.2
k79_19653 flag=1 multi=6.0000 len=1156	ERR011347_MEGAHIT_TaxVamb.2
k79_8123 flag=1 multi=7.0000 len=2023	ERR011347_MEGAHIT_TaxVamb.2
k79_67451 flag=1 multi=7.0000 len=2572	ERR011347_MEGAHIT_TaxVamb.2
k79_85109 flag=1 multi=6.0000 len=3066	ERR011347_MEGAHIT_TaxVamb.2
k79_90208 flag=1 multi=7.0000 len=1098	ERR011347_MEGAHIT_TaxVamb.2
k79_43067 flag=1 multi=7.0000 len=1852	ERR011347_MEGAHIT_TaxVamb.2
k79_47705 flag=1 multi=8.0000 len=5590	ERR011347_MEGAHIT_TaxVamb.2
k79_11230 flag=1 multi=5.0000 len=1678	ERR011347_MEGAHIT_TaxVamb.2
k79_48891 flag=1 multi=6.0000 len=1421	ERR011347_MEGAHIT_TaxVamb.2
k79_58210 flag=1 multi=8.0000 len=1973	ERR011347_MEGAHIT_TaxVamb.2
k79_94956 flag=1 multi=4.0000 len=1097	ERR011347_MEGAHIT_TaxVamb.2
k79_46136 flag=1 multi=6.0000 len=3258	ERR011347_MEGAHIT_TaxVamb.2
k79_51045 flag=1 multi=6.0000 len=4818	ERR011347_MEGAHIT_TaxVamb.2
k79_38150 flag=1 multi=6.0000 len=3147	ERR011347_MEGAHIT_TaxVamb.2
k79_43823 flag=1 multi=5.0000 len=1121	ERR011347_MEGAHIT_TaxVamb.2
k79_60275 flag=1 multi=8.0000 len=1234	ERR011347_MEGAHIT_TaxVamb.2
k79_85695 flag=1 multi=5.0000 len=1811	ERR011347_MEGAHIT_TaxVamb.2
k79_61849 flag=1 multi=5.0000 len=1200	ERR011347_MEGAHIT_TaxVamb.2
k79_66858 flag=1 multi=8.0000 len=2533	ERR011347_MEGAHIT_TaxVamb.2
k79_27678 flag=1 multi=7.0000 len=2896	ERR011347_MEGAHIT_TaxVamb.2
k79_10903 flag=1 multi=7.0000 len=2822	ERR011347_MEGAHIT_TaxVamb.2
k79_20393 flag=1 multi=6.0000 len=2226	ERR011347_MEGAHIT_TaxVamb.2
k79_25854 flag=1 multi=5.0000 len=1271	ERR011347_MEGAHIT_TaxVamb.2
k79_2501 flag=1 multi=6.0000 len=1490	ERR011347_MEGAHIT_TaxVamb.2
k79_83456 flag=1 multi=7.0000 len=2729	ERR011347_MEGAHIT_TaxVamb.2
k79_62187 flag=1 multi=7.0000 len=2538	ERR011347_MEGAHIT_TaxVamb.2
k79_57800 flag=1 multi=6.0000 len=2047	ERR011347_MEGAHIT_TaxVamb.2
k79_51159 flag=1 multi=6.0000 len=1420	ERR011347_MEGAHIT_TaxVamb.2
k79_34162 flag=1 multi=5.0000 len=1332	ERR011347_MEGAHIT_TaxVamb.2
k79_5735 flag=1 multi=6.0000 len=3000	ERR011347_MEGAHIT_TaxVamb.2
k79_49177 flag=1 multi=7.0000 len=5664	ERR011347_MEGAHIT_TaxVamb.2
k79_57407 flag=1 multi=5.0000 len=2966	ERR011347_MEGAHIT_TaxVamb.2
k79_79495 flag=1 multi=7.0000 len=1777	ERR011347_MEGAHIT_TaxVamb.2
k79_13387 flag=1 multi=6.0000 len=1254	ERR011347_MEGAHIT_TaxVamb.2
k79_32654 flag=1 multi=5.0000 len=1466	ERR011347_MEGAHIT_TaxVamb.2
k79_34870 flag=1 multi=5.0000 len=1753	ERR011347_MEGAHIT_TaxVamb.2
k79_22467 flag=1 multi=6.0000 len=1495	ERR011347_MEGAHIT_TaxVamb.2
k79_64553 flag=1 multi=7.0000 len=2577	ERR011347_MEGAHIT_TaxVamb.2
k79_15385 flag=1 multi=6.0000 len=6932	ERR011347_MEGAHIT_TaxVamb.2
k79_25059 flag=1 multi=5.0000 len=2174	ERR011347_MEGAHIT_TaxVamb.2
k79_74257 flag=1 multi=6.0000 len=2541	ERR011347_MEGAHIT_TaxVamb.2
k79_11440 flag=1 multi=7.0000 len=6634	ERR011347_MEGAHIT_TaxVamb.2
k79_32333 flag=1 multi=5.0000 len=1656	ERR011347_MEGAHIT_TaxVamb.2
k79_21562 flag=1 multi=7.0000 len=1716	ERR011347_MEGAHIT_TaxVamb.2
k79_47706 flag=1 multi=5.0000 len=1186	ERR011347_MEGAHIT_TaxVamb.2
k79_39744 flag=1 multi=7.0000 len=2143	ERR011347_MEGAHIT_TaxVamb.2
k79_59681 flag=1 multi=7.0000 len=2347	ERR011347_MEGAHIT_TaxVamb.2
k79_88481 flag=1 multi=5.0000 len=1004	ERR011347_MEGAHIT_TaxVamb.2
k79_12272 flag=1 multi=6.0000 len=2609	ERR011347_MEGAHIT_TaxVamb.2
k79_60968 flag=1 multi=9.0000 len=1077	ERR011347_MEGAHIT_TaxVamb.2
k79_70464 flag=1 multi=6.0000 len=1473	ERR011347_MEGAHIT_TaxVamb.2
k79_14583 flag=1 multi=6.0000 len=1113	ERR011347_MEGAHIT_TaxVamb.2
k79_47656 flag=1 multi=6.0000 len=2112	ERR011347_MEGAHIT_TaxVamb.2
k79_1853 flag=1 multi=7.0000 len=8289	ERR011347_MEGAHIT_TaxVamb.2
k79_357 flag=1 multi=7.0000 len=9725	ERR011347_MEGAHIT_TaxVamb.2
k79_86622 flag=1 multi=7.0000 len=5240	ERR011347_MEGAHIT_TaxVamb.2
k79_26264 flag=1 multi=7.0000 len=2605	ERR011347_MEGAHIT_TaxVamb.2
k79_81092 flag=1 multi=7.0000 len=5221	ERR011347_MEGAHIT_TaxVamb.2
k79_54752 flag=1 multi=7.0000 len=1550	ERR011347_MEGAHIT_TaxVamb.2
k79_87026 flag=1 multi=7.0000 len=1300	ERR011347_MEGAHIT_TaxVamb.2
k79_39333 flag=1 multi=5.0000 len=2176	ERR011347_MEGAHIT_TaxVamb.2
k79_86500 flag=1 multi=6.0000 len=1755	ERR011347_MEGAHIT_TaxVamb.2
k79_24309 flag=1 multi=5.0000 len=2208	ERR011347_MEGAHIT_TaxVamb.2
k79_50139 flag=1 multi=5.0000 len=1319	ERR011347_MEGAHIT_TaxVamb.2
k79_30241 flag=1 multi=4.0000 len=1365	ERR011347_MEGAHIT_TaxVamb.2
k79_13964 flag=1 multi=4.0000 len=2778	ERR011347_MEGAHIT_TaxVamb.2
k79_79838 flag=1 multi=6.0000 len=1267	ERR011347_MEGAHIT_TaxVamb.2
k79_10759 flag=1 multi=7.0000 len=2207	ERR011347_MEGAHIT_TaxVamb.2
k79_23527 flag=1 multi=7.0000 len=3106	ERR011347_MEGAHIT_TaxVamb.2
k79_73672 flag=1 multi=5.0000 len=1483	ERR011347_MEGAHIT_TaxVamb.2
k79_45798 flag=1 multi=5.0000 len=2813	ERR011347_MEGAHIT_TaxVamb.2
k79_61898 flag=1 multi=7.0000 len=2044	ERR011347_MEGAHIT_TaxVamb.2
k79_74673 flag=1 multi=8.0000 len=1746	ERR011347_MEGAHIT_TaxVamb.2
k79_62787 flag=1 multi=6.0000 len=1080	ERR011347_MEGAHIT_TaxVamb.2
k79_66256 flag=1 multi=7.0000 len=2408	ERR011347_MEGAHIT_TaxVamb.2
k79_36783 flag=1 multi=5.0000 len=3179	ERR011347_MEGAHIT_TaxVamb.2
k79_41474 flag=1 multi=5.0000 len=1162	ERR011347_MEGAHIT_TaxVamb.2
k79_95222 flag=1 multi=7.0000 len=1236	ERR011347_MEGAHIT_TaxVamb.2
k79_45054 flag=1 multi=7.0000 len=1299	ERR011347_MEGAHIT_TaxVamb.2
k79_20916 flag=1 multi=6.0000 len=2251	ERR011347_MEGAHIT_TaxVamb.2
k79_27591 flag=1 multi=5.0000 len=1378	ERR011347_MEGAHIT_TaxVamb.2
k79_32716 flag=1 multi=6.0000 len=1543	ERR011347_MEGAHIT_TaxVamb.2
k79_33106 flag=1 multi=6.0000 len=5358	ERR011347_MEGAHIT_TaxVamb.2
k79_94690 flag=1 multi=7.0000 len=2877	ERR011347_MEGAHIT_TaxVamb.2
k79_72094 flag=1 multi=6.0000 len=2218	ERR011347_MEGAHIT_TaxVamb.2
k79_36354 flag=1 multi=6.0000 len=5738	ERR011347_MEGAHIT_TaxVamb.2
k79_56322 flag=1 multi=8.0000 len=1892	ERR011347_MEGAHIT_TaxVamb.2
k79_19105 flag=1 multi=6.0000 len=4727	ERR011347_MEGAHIT_TaxVamb.2
k79_54102 flag=1 multi=5.0000 len=2011	ERR011347_MEGAHIT_TaxVamb.2
k79_83401 flag=1 multi=5.0000 len=1396	ERR011347_MEGAHIT_TaxVamb.2
k79_85072 flag=1 multi=5.0000 len=1255	ERR011347_MEGAHIT_TaxVamb.2
k79_4060 flag=1 multi=6.0000 len=3382	ERR011347_MEGAHIT_TaxVamb.2
k79_48626 flag=1 multi=5.0000 len=2350	ERR011347_MEGAHIT_TaxVamb.2
k79_41864 flag=1 multi=5.0000 len=10106	ERR011347_MEGAHIT_TaxVamb.2
k79_37346 flag=1 multi=7.0000 len=1526	ERR011347_MEGAHIT_TaxVamb.2
k79_26343 flag=1 multi=5.0000 len=1267	ERR011347_MEGAHIT_TaxVamb.2
k79_41796 flag=1 multi=6.0000 len=3166	ERR011347_MEGAHIT_TaxVamb.2
k79_95420 flag=1 multi=5.0000 len=1206	ERR011347_MEGAHIT_TaxVamb.2
k79_27874 flag=1 multi=6.0000 len=3283	ERR011347_MEGAHIT_TaxVamb.2
k79_54919 flag=1 multi=6.0000 len=1906	ERR011347_MEGAHIT_TaxVamb.2
k79_85619 flag=1 multi=6.0000 len=3050	ERR011347_MEGAHIT_TaxVamb.2
k79_7807 flag=1 multi=6.0000 len=5705	ERR011347_MEGAHIT_TaxVamb.2
k79_39051 flag=1 multi=8.0000 len=2668	ERR011347_MEGAHIT_TaxVamb.2
k79_90526 flag=1 multi=5.0000 len=1041	ERR011347_MEGAHIT_TaxVamb.2
k79_62576 flag=1 multi=4.0000 len=1107	ERR011347_MEGAHIT_TaxVamb.2
k79_61395 flag=1 multi=5.0000 len=2108	ERR011347_MEGAHIT_TaxVamb.2
k79_65272 flag=1 multi=7.0000 len=3822	ERR011347_MEGAHIT_TaxVamb.2
k79_15331 flag=1 multi=5.0000 len=1125	ERR011347_MEGAHIT_TaxVamb.2
k79_92302 flag=1 multi=6.0000 len=2743	ERR011347_MEGAHIT_TaxVamb.2
k79_9200 flag=1 multi=5.0000 len=1671	ERR011347_MEGAHIT_TaxVamb.2
k79_93224 flag=1 multi=6.0000 len=1705	ERR011347_MEGAHIT_TaxVamb.2
k79_17911 flag=1 multi=7.0000 len=2057	ERR011347_MEGAHIT_TaxVamb.2
k79_81686 flag=1 multi=6.0000 len=2942	ERR011347_MEGAHIT_TaxVamb.2
k79_55435 flag=1 multi=5.0000 len=1791	ERR011347_MEGAHIT_TaxVamb.2
k79_53720 flag=1 multi=6.0000 len=1413	ERR011347_MEGAHIT_TaxVamb.2
k79_17850 flag=1 multi=7.0000 len=1431	ERR011347_MEGAHIT_TaxVamb.2
k79_29600 flag=1 multi=6.0000 len=7381	ERR011347_MEGAHIT_TaxVamb.2
k79_26799 flag=1 multi=5.0000 len=1216	ERR011347_MEGAHIT_TaxVamb.2
k79_14486 flag=1 multi=5.0000 len=1020	ERR011347_MEGAHIT_TaxVamb.2
k79_46048 flag=1 multi=7.0000 len=7000	ERR011347_MEGAHIT_TaxVamb.2
k79_17950 flag=1 multi=6.0000 len=1643	ERR011347_MEGAHIT_TaxVamb.2
k79_55448 flag=1 multi=7.0000 len=1940	ERR011347_MEGAHIT_TaxVamb.2
k79_55795 flag=1 multi=6.0000 len=1365	ERR011347_MEGAHIT_TaxVamb.2
k79_94028 flag=1 multi=5.0000 len=1880	ERR011347_MEGAHIT_TaxVamb.2
k79_17255 flag=1 multi=5.0000 len=2677	ERR011347_MEGAHIT_TaxVamb.2
k79_57027 flag=1 multi=6.0000 len=2046	ERR011347_MEGAHIT_TaxVamb.2
k79_23718 flag=1 multi=8.0000 len=2609	ERR011347_MEGAHIT_TaxVamb.2
k79_3302 flag=1 multi=7.0000 len=2654	ERR011347_MEGAHIT_TaxVamb.2
k79_75614 flag=1 multi=5.0000 len=1529	ERR011347_MEGAHIT_TaxVamb.2
k79_12846 flag=1 multi=6.0000 len=1230	ERR011347_MEGAHIT_TaxVamb.2
k79_96371 flag=1 multi=6.0000 len=1256	ERR011347_MEGAHIT_TaxVamb.2
k79_18750 flag=1 multi=6.0000 len=2227	ERR011347_MEGAHIT_TaxVamb.2
k79_22875 flag=1 multi=7.0000 len=1325	ERR011347_MEGAHIT_TaxVamb.2
k79_41927 flag=1 multi=7.0000 len=1114	ERR011347_MEGAHIT_TaxVamb.2
k79_42466 flag=1 multi=5.0000 len=3850	ERR011347_MEGAHIT_TaxVamb.2
k79_10582 flag=1 multi=6.0000 len=2734	ERR011347_MEGAHIT_TaxVamb.2
k79_5663 flag=1 multi=5.0000 len=1798	ERR011347_MEGAHIT_TaxVamb.2
k79_52727 flag=1 multi=7.0000 len=1406	ERR011347_MEGAHIT_TaxVamb.2
k79_78568 flag=1 multi=7.0000 len=1747	ERR011347_MEGAHIT_TaxVamb.2
k79_8592 flag=1 multi=7.0000 len=9377	ERR011347_MEGAHIT_TaxVamb.2
k79_56326 flag=1 multi=6.0000 len=1322	ERR011347_MEGAHIT_TaxVamb.2
k79_50555 flag=1 multi=5.0000 len=1069	ERR011347_MEGAHIT_TaxVamb.2
k79_42656 flag=1 multi=5.0000 len=1666	ERR011347_MEGAHIT_TaxVamb.2
k79_83681 flag=1 multi=7.0000 len=1410	ERR011347_MEGAHIT_TaxVamb.2
k79_92000 flag=1 multi=8.0000 len=1099	ERR011347_MEGAHIT_TaxVamb.2
k79_12602 flag=1 multi=4.0000 len=1213	ERR011347_MEGAHIT_TaxVamb.2
k79_89482 flag=1 multi=8.0000 len=19347	ERR011347_MEGAHIT_TaxVamb.2
k79_33046 flag=1 multi=5.0000 len=2198	ERR011347_MEGAHIT_TaxVamb.2
k79_32039 flag=1 multi=6.0000 len=2132	ERR011347_MEGAHIT_TaxVamb.2
k79_78553 flag=1 multi=5.0000 len=5432	ERR011347_MEGAHIT_TaxVamb.2
k79_23983 flag=1 multi=4.0000 len=2067	ERR011347_MEGAHIT_TaxVamb.2
k79_69254 flag=1 multi=7.0000 len=10745	ERR011347_MEGAHIT_TaxVamb.2
k79_75200 flag=1 multi=5.0000 len=3789	ERR011347_MEGAHIT_TaxVamb.2
k79_73938 flag=1 multi=7.0000 len=1839	ERR011347_MEGAHIT_TaxVamb.2
k79_48784 flag=1 multi=6.0000 len=2043	ERR011347_MEGAHIT_TaxVamb.2
k79_14814 flag=1 multi=5.0000 len=1990	ERR011347_MEGAHIT_TaxVamb.2
k79_77962 flag=1 multi=6.0000 len=1378	ERR011347_MEGAHIT_TaxVamb.2
k79_80635 flag=1 multi=6.0000 len=4261	ERR011347_MEGAHIT_TaxVamb.2
k79_84745 flag=1 multi=4.0000 len=1789	ERR011347_MEGAHIT_TaxVamb.2
k79_22019 flag=1 multi=6.0000 len=1370	ERR011347_MEGAHIT_TaxVamb.2
k79_27082 flag=1 multi=6.0000 len=2641	ERR011347_MEGAHIT_TaxVamb.2
k79_25460 flag=1 multi=8.0000 len=1823	ERR011347_MEGAHIT_TaxVamb.2
k79_81778 flag=1 multi=8.0000 len=1013	ERR011347_MEGAHIT_TaxVamb.2
k79_52031 flag=1 multi=5.0000 len=1908	ERR011347_MEGAHIT_TaxVamb.2
k79_52669 flag=1 multi=7.0000 len=3738	ERR011347_MEGAHIT_TaxVamb.2
k79_85179 flag=1 multi=6.0000 len=5383	ERR011347_MEGAHIT_TaxVamb.2
k79_74446 flag=1 multi=6.0000 len=1250	ERR011347_MEGAHIT_TaxVamb.2
k79_49265 flag=1 multi=6.0000 len=8326	ERR011347_MEGAHIT_TaxVamb.2
k79_71187 flag=1 multi=7.0000 len=2929	ERR011347_MEGAHIT_TaxVamb.2
k79_4097 flag=1 multi=6.0000 len=2085	ERR011347_MEGAHIT_TaxVamb.2
k79_94940 flag=1 multi=7.0000 len=1236	ERR011347_MEGAHIT_TaxVamb.2
k79_1616 flag=1 multi=6.0000 len=1296	ERR011347_MEGAHIT_TaxVamb.2
k79_36814 flag=1 multi=6.0000 len=3145	ERR011347_MEGAHIT_TaxVamb.2
k79_35002 flag=1 multi=7.0000 len=1342	ERR011347_MEGAHIT_TaxVamb.2
k79_83454 flag=1 multi=7.0000 len=7903	ERR011347_MEGAHIT_TaxVamb.2
k79_29277 flag=1 multi=6.0000 len=1167	ERR011347_MEGAHIT_TaxVamb.2
k79_35724 flag=1 multi=6.0000 len=1762	ERR011347_MEGAHIT_TaxVamb.2
k79_83621 flag=1 multi=5.0000 len=2039	ERR011347_MEGAHIT_TaxVamb.2
k79_18184 flag=1 multi=6.0000 len=3369	ERR011347_MEGAHIT_TaxVamb.2
k79_89729 flag=1 multi=5.0000 len=2026	ERR011347_MEGAHIT_TaxVamb.2
k79_70298 flag=1 multi=6.0000 len=1047	ERR011347_MEGAHIT_TaxVamb.2
k79_48579 flag=1 multi=6.0000 len=3534	ERR011347_MEGAHIT_TaxVamb.2
k79_18263 flag=1 multi=5.0000 len=1334	ERR011347_MEGAHIT_TaxVamb.2
k79_38679 flag=1 multi=4.0000 len=1398	ERR011347_MEGAHIT_TaxVamb.2
k79_46236 flag=1 multi=6.0000 len=3005	ERR011347_MEGAHIT_TaxVamb.2
k79_1897 flag=1 multi=6.0000 len=3186	ERR011347_MEGAHIT_TaxVamb.2
k79_15480 flag=1 multi=7.0000 len=1024	ERR011347_MEGAHIT_TaxVamb.2
k79_93197 flag=1 multi=7.0000 len=2313	ERR011347_MEGAHIT_TaxVamb.2
k79_66834 flag=1 multi=6.0000 len=1320	ERR011347_MEGAHIT_TaxVamb.2
k79_84698 flag=1 multi=6.0000 len=3317	ERR011347_MEGAHIT_TaxVamb.2
k79_75514 flag=1 multi=8.0000 len=1635	ERR011347_MEGAHIT_TaxVamb.2
k79_74310 flag=1 multi=7.0000 len=3197	ERR011347_MEGAHIT_TaxVamb.2
k79_19577 flag=1 multi=9.0000 len=1337	ERR011347_MEGAHIT_TaxVamb.2
k79_42758 flag=1 multi=7.0000 len=1202	ERR011347_MEGAHIT_TaxVamb.2
k79_59353 flag=1 multi=8.0000 len=1273	ERR011347_MEGAHIT_TaxVamb.2
k79_43108 flag=1 multi=5.0000 len=1103	ERR011347_MEGAHIT_TaxVamb.2
k79_46407 flag=1 multi=6.0000 len=2752	ERR011347_MEGAHIT_TaxVamb.2
k79_22961 flag=1 multi=6.0000 len=1239	ERR011347_MEGAHIT_TaxVamb.2
k79_23121 flag=1 multi=5.0000 len=1045	ERR011347_MEGAHIT_TaxVamb.2
k79_82668 flag=1 multi=8.0000 len=2007	ERR011347_MEGAHIT_TaxVamb.2
k79_67816 flag=1 multi=6.0000 len=1150	ERR011347_MEGAHIT_TaxVamb.2
k79_64956 flag=1 multi=7.0000 len=1815	ERR011347_MEGAHIT_TaxVamb.2
k79_17487 flag=1 multi=6.0000 len=1378	ERR011347_MEGAHIT_TaxVamb.2
k79_50806 flag=1 multi=6.0000 len=2412	ERR011347_MEGAHIT_TaxVamb.2
k79_64939 flag=1 multi=6.0000 len=2337	ERR011347_MEGAHIT_TaxVamb.2
k79_78257 flag=1 multi=6.0000 len=1224	ERR011347_MEGAHIT_TaxVamb.2
k79_84199 flag=1 multi=6.0000 len=2515	ERR011347_MEGAHIT_TaxVamb.2
k79_32520 flag=1 multi=5.0000 len=1498	ERR011347_MEGAHIT_TaxVamb.2
k79_90530 flag=1 multi=7.0000 len=1319	ERR011347_MEGAHIT_TaxVamb.2
k79_600 flag=1 multi=7.0000 len=1297	ERR011347_MEGAHIT_TaxVamb.2
k79_81153 flag=1 multi=8.0000 len=1930	ERR011347_MEGAHIT_TaxVamb.2
k79_3267 flag=1 multi=6.0000 len=3837	ERR011347_MEGAHIT_TaxVamb.2
k79_93819 flag=1 multi=6.0000 len=2256	ERR011347_MEGAHIT_TaxVamb.2
k79_34398 flag=1 multi=6.0000 len=2619	ERR011347_MEGAHIT_TaxVamb.2
k79_18027 flag=1 multi=6.0000 len=2592	ERR011347_MEGAHIT_TaxVamb.2
k79_68711 flag=1 multi=6.0000 len=1929	ERR011347_MEGAHIT_TaxVamb.2
k79_53860 flag=1 multi=7.0000 len=1384	ERR011347_MEGAHIT_TaxVamb.2
k79_59446 flag=1 multi=6.0000 len=1327	ERR011347_MEGAHIT_TaxVamb.2
k79_58529 flag=1 multi=7.0000 len=1901	ERR011347_MEGAHIT_TaxVamb.2
k79_75059 flag=1 multi=7.0000 len=3706	ERR011347_MEGAHIT_TaxVamb.2
k79_66653 flag=1 multi=8.0000 len=1395	ERR011347_MEGAHIT_TaxVamb.2
k79_64195 flag=1 multi=7.0000 len=1680	ERR011347_MEGAHIT_TaxVamb.2
k79_89513 flag=1 multi=4.0000 len=1145	ERR011347_MEGAHIT_TaxVamb.2
k79_11823 flag=1 multi=5.0000 len=2091	ERR011347_MEGAHIT_TaxVamb.2
k79_95632 flag=1 multi=7.0000 len=1228	ERR011347_MEGAHIT_TaxVamb.2
k79_54248 flag=1 multi=6.0000 len=1077	ERR011347_MEGAHIT_TaxVamb.2
k79_86621 flag=1 multi=6.0000 len=1527	ERR011347_MEGAHIT_TaxVamb.2
k79_20355 flag=1 multi=6.0000 len=1167	ERR011347_MEGAHIT_TaxVamb.2
k79_89929 flag=1 multi=6.0000 len=1476	ERR011347_MEGAHIT_TaxVamb.2
k79_48853 flag=1 multi=6.0000 len=3939	ERR011347_MEGAHIT_TaxVamb.2
k79_53782 flag=1 multi=5.0000 len=1551	ERR011347_MEGAHIT_TaxVamb.2
k79_94594 flag=1 multi=6.0000 len=3693	ERR011347_MEGAHIT_TaxVamb.2
k79_36315 flag=1 multi=4.0000 len=1176	ERR011347_MEGAHIT_TaxVamb.2
k79_35840 flag=1 multi=5.0000 len=1351	ERR011347_MEGAHIT_TaxVamb.2
k79_36204 flag=1 multi=5.0000 len=2387	ERR011347_MEGAHIT_TaxVamb.2
k79_9764 flag=1 multi=6.0000 len=4327	ERR011347_MEGAHIT_TaxVamb.2
k79_57988 flag=1 multi=5.0000 len=1524	ERR011347_MEGAHIT_TaxVamb.2
k79_81145 flag=1 multi=6.0000 len=1080	ERR011347_MEGAHIT_TaxVamb.2
k79_62176 flag=1 multi=6.0000 len=2079	ERR011347_MEGAHIT_TaxVamb.2
k79_4189 flag=1 multi=5.0000 len=1076	ERR011347_MEGAHIT_TaxVamb.2
k79_66693 flag=1 multi=6.0000 len=1072	ERR011347_MEGAHIT_TaxVamb.2
k79_24985 flag=1 multi=8.0000 len=1505	ERR011347_MEGAHIT_TaxVamb.2
k79_33170 flag=1 multi=7.0000 len=1803	ERR011347_MEGAHIT_TaxVamb.2
k79_31512 flag=1 multi=6.0000 len=2313	ERR011347_MEGAHIT_TaxVamb.2
k79_76230 flag=1 multi=7.0000 len=2037	ERR011347_MEGAHIT_TaxVamb.2
k79_4207 flag=1 multi=4.0000 len=1307	ERR011347_MEGAHIT_TaxVamb.2
k79_11079 flag=1 multi=7.0000 len=1457	ERR011347_MEGAHIT_TaxVamb.2
k79_8533 flag=1 multi=6.0000 len=1222	ERR011347_MEGAHIT_TaxVamb.2
k79_82991 flag=1 multi=6.0000 len=1184	ERR011347_MEGAHIT_TaxVamb.2
k79_16721 flag=1 multi=5.0000 len=1344	ERR011347_MEGAHIT_TaxVamb.2
k79_18314 flag=1 multi=7.0000 len=2573	ERR011347_MEGAHIT_TaxVamb.2
k79_92714 flag=1 multi=5.0000 len=1419	ERR011347_MEGAHIT_TaxVamb.2
k79_43308 flag=1 multi=6.0000 len=3548	ERR011347_MEGAHIT_TaxVamb.2
k79_25828 flag=1 multi=7.0000 len=6475	ERR011347_MEGAHIT_TaxVamb.2
k79_10262 flag=1 multi=6.0000 len=1936	ERR011347_MEGAHIT_TaxVamb.2
k79_60664 flag=1 multi=6.0000 len=5590	ERR011347_MEGAHIT_TaxVamb.2
k79_67812 flag=1 multi=6.0000 len=1184	ERR011347_MEGAHIT_TaxVamb.2
k79_30152 flag=1 multi=6.0000 len=1225	ERR011347_MEGAHIT_TaxVamb.2
k79_1716 flag=1 multi=6.0000 len=3316	ERR011347_MEGAHIT_TaxVamb.2
k79_28668 flag=1 multi=6.0000 len=2298	ERR011347_MEGAHIT_TaxVamb.2
k79_41562 flag=1 multi=5.0000 len=2949	ERR011347_MEGAHIT_TaxVamb.2
k79_90850 flag=1 multi=5.0000 len=2208	ERR011347_MEGAHIT_TaxVamb.2
k79_81630 flag=1 multi=7.0000 len=4036	ERR011347_MEGAHIT_TaxVamb.2
k79_36526 flag=1 multi=5.0000 len=2475	ERR011347_MEGAHIT_TaxVamb.2
k79_89701 flag=1 multi=5.0000 len=1685	ERR011347_MEGAHIT_TaxVamb.2
