k79_15973 flag=1 multi=6.0000 len=1009	ERR011349_MEGAHIT_TaxVamb.100
k79_34435 flag=1 multi=7.0000 len=1266	ERR011349_MEGAHIT_TaxVamb.4
k79_13103 flag=1 multi=6.0000 len=1255	ERR011349_MEGAHIT_TaxVamb.4
k79_14706 flag=1 multi=7.0000 len=1071	ERR011349_MEGAHIT_TaxVamb.4
k79_23886 flag=1 multi=7.0000 len=3001	ERR011349_MEGAHIT_TaxVamb.4
k79_30352 flag=1 multi=7.0000 len=1200	ERR011349_MEGAHIT_TaxVamb.4
k79_34671 flag=1 multi=6.0000 len=2158	ERR011349_MEGAHIT_TaxVamb.4
k79_5831 flag=1 multi=6.0000 len=2273	ERR011349_MEGAHIT_TaxVamb.4
k79_30313 flag=1 multi=6.0000 len=1362	ERR011349_MEGAHIT_TaxVamb.4
k79_17602 flag=1 multi=6.0000 len=1390	ERR011349_MEGAHIT_TaxVamb.4
k79_21687 flag=1 multi=8.0000 len=1729	ERR011349_MEGAHIT_TaxVamb.4
k79_4659 flag=1 multi=4.0000 len=1329	ERR011349_MEGAHIT_TaxVamb.4
k79_36524 flag=1 multi=6.0000 len=1399	ERR011349_MEGAHIT_TaxVamb.4
k79_31280 flag=1 multi=6.0000 len=2151	ERR011349_MEGAHIT_TaxVamb.4
k79_15894 flag=1 multi=7.0000 len=2355	ERR011349_MEGAHIT_TaxVamb.4
k79_4349 flag=1 multi=7.0000 len=3866	ERR011349_MEGAHIT_TaxVamb.4
k79_8768 flag=1 multi=7.0000 len=1041	ERR011349_MEGAHIT_TaxVamb.4
k79_5318 flag=1 multi=6.0000 len=3889	ERR011349_MEGAHIT_TaxVamb.4
k79_36540 flag=1 multi=6.0000 len=1686	ERR011349_MEGAHIT_TaxVamb.4
k79_7248 flag=1 multi=4.0000 len=1033	ERR011349_MEGAHIT_TaxVamb.4
k79_20631 flag=1 multi=6.0000 len=2351	ERR011349_MEGAHIT_TaxVamb.4
k79_22689 flag=1 multi=6.0000 len=3260	ERR011349_MEGAHIT_TaxVamb.4
k79_8707 flag=1 multi=6.0000 len=1055	ERR011349_MEGAHIT_TaxVamb.4
k79_3520 flag=1 multi=7.0000 len=3376	ERR011349_MEGAHIT_TaxVamb.4
k79_17649 flag=1 multi=7.0000 len=2501	ERR011349_MEGAHIT_TaxVamb.4
k79_25393 flag=1 multi=5.0000 len=1087	ERR011349_MEGAHIT_TaxVamb.4
k79_16502 flag=1 multi=9.0000 len=1963	ERR011349_MEGAHIT_TaxVamb.4
k79_31907 flag=1 multi=6.0000 len=1921	ERR011349_MEGAHIT_TaxVamb.4
k79_23918 flag=1 multi=6.0000 len=1990	ERR011349_MEGAHIT_TaxVamb.4
k79_7573 flag=1 multi=4.0000 len=2678	ERR011349_MEGAHIT_TaxVamb.4
k79_17867 flag=1 multi=6.0000 len=3945	ERR011349_MEGAHIT_TaxVamb.4
k79_19076 flag=1 multi=6.0000 len=1578	ERR011349_MEGAHIT_TaxVamb.4
k79_8457 flag=1 multi=6.0000 len=1731	ERR011349_MEGAHIT_TaxVamb.4
k79_26950 flag=1 multi=6.0000 len=1596	ERR011349_MEGAHIT_TaxVamb.4
k79_23376 flag=1 multi=6.0000 len=2179	ERR011349_MEGAHIT_TaxVamb.4
k79_31741 flag=1 multi=4.0000 len=1273	ERR011349_MEGAHIT_TaxVamb.4
k79_30412 flag=1 multi=6.0000 len=2256	ERR011349_MEGAHIT_TaxVamb.4
k79_33499 flag=1 multi=5.0000 len=1430	ERR011349_MEGAHIT_TaxVamb.4
k79_7843 flag=1 multi=8.0000 len=1759	ERR011349_MEGAHIT_TaxVamb.4
k79_26582 flag=1 multi=8.0000 len=1170	ERR011349_MEGAHIT_TaxVamb.4
k79_18733 flag=1 multi=5.0000 len=1067	ERR011349_MEGAHIT_TaxVamb.4
k79_24221 flag=1 multi=6.0000 len=1374	ERR011349_MEGAHIT_TaxVamb.4
k79_14799 flag=1 multi=6.0000 len=2122	ERR011349_MEGAHIT_TaxVamb.4
k79_31117 flag=1 multi=5.0000 len=1131	ERR011349_MEGAHIT_TaxVamb.4
k79_26126 flag=1 multi=6.0000 len=1164	ERR011349_MEGAHIT_TaxVamb.4
k79_10812 flag=1 multi=6.0000 len=3825	ERR011349_MEGAHIT_TaxVamb.4
k79_15313 flag=1 multi=7.0000 len=1309	ERR011349_MEGAHIT_TaxVamb.4
k79_3174 flag=1 multi=6.0000 len=2100	ERR011349_MEGAHIT_TaxVamb.4
k79_30953 flag=1 multi=6.0000 len=1497	ERR011349_MEGAHIT_TaxVamb.4
k79_12833 flag=1 multi=6.0000 len=1068	ERR011349_MEGAHIT_TaxVamb.4
k79_6591 flag=1 multi=6.0000 len=2763	ERR011349_MEGAHIT_TaxVamb.4
k79_16785 flag=1 multi=6.0000 len=1181	ERR011349_MEGAHIT_TaxVamb.4
k79_19619 flag=1 multi=6.0000 len=1214	ERR011349_MEGAHIT_TaxVamb.4
k79_12710 flag=1 multi=5.0000 len=1813	ERR011349_MEGAHIT_TaxVamb.4
k79_239 flag=1 multi=7.0000 len=1431	ERR011349_MEGAHIT_TaxVamb.4
k79_36008 flag=1 multi=6.0000 len=1374	ERR011349_MEGAHIT_TaxVamb.4
k79_24853 flag=1 multi=5.0000 len=1510	ERR011349_MEGAHIT_TaxVamb.4
k79_22664 flag=1 multi=7.0000 len=1150	ERR011349_MEGAHIT_TaxVamb.4
k79_17456 flag=1 multi=6.0000 len=1880	ERR011349_MEGAHIT_TaxVamb.4
k79_3504 flag=1 multi=6.0000 len=2328	ERR011349_MEGAHIT_TaxVamb.4
k79_29801 flag=1 multi=7.0000 len=1891	ERR011349_MEGAHIT_TaxVamb.4
k79_7623 flag=1 multi=5.0000 len=1285	ERR011349_MEGAHIT_TaxVamb.4
k79_33768 flag=1 multi=6.0000 len=2666	ERR011349_MEGAHIT_TaxVamb.4
k79_29082 flag=1 multi=6.0000 len=1206	ERR011349_MEGAHIT_TaxVamb.4
k79_15268 flag=1 multi=6.0000 len=2527	ERR011349_MEGAHIT_TaxVamb.4
k79_9576 flag=1 multi=10.0000 len=1386	ERR011349_MEGAHIT_TaxVamb.4
k79_32843 flag=0 multi=52.6630 len=2239	ERR011349_MEGAHIT_TaxVamb.4
k79_8404 flag=1 multi=6.0000 len=1407	ERR011349_MEGAHIT_TaxVamb.4
k79_33190 flag=1 multi=5.0000 len=1225	ERR011349_MEGAHIT_TaxVamb.4
k79_5296 flag=1 multi=3.0000 len=1265	ERR011349_MEGAHIT_TaxVamb.4
k79_17036 flag=1 multi=10.0000 len=5647	ERR011349_MEGAHIT_TaxVamb.4
k79_7307 flag=1 multi=6.0000 len=3272	ERR011349_MEGAHIT_TaxVamb.4
k79_10183 flag=1 multi=39.5841 len=1113	ERR011349_MEGAHIT_TaxVamb.4
k79_13319 flag=1 multi=5.0000 len=1485	ERR011349_MEGAHIT_TaxVamb.4
k79_24487 flag=1 multi=8.0000 len=1029	ERR011349_MEGAHIT_TaxVamb.4
k79_35458 flag=1 multi=6.0000 len=1013	ERR011349_MEGAHIT_TaxVamb.4
k79_25437 flag=1 multi=7.0000 len=2561	ERR011349_MEGAHIT_TaxVamb.4
k79_31876 flag=1 multi=6.0000 len=2685	ERR011349_MEGAHIT_TaxVamb.4
k79_2458 flag=1 multi=6.0000 len=2855	ERR011349_MEGAHIT_TaxVamb.4
k79_11695 flag=1 multi=6.0000 len=1519	ERR011349_MEGAHIT_TaxVamb.4
k79_934 flag=1 multi=7.0000 len=2622	ERR011349_MEGAHIT_TaxVamb.4
k79_16611 flag=1 multi=5.0000 len=1648	ERR011349_MEGAHIT_TaxVamb.4
k79_24851 flag=1 multi=6.0000 len=1114	ERR011349_MEGAHIT_TaxVamb.4
k79_19683 flag=1 multi=7.0000 len=1308	ERR011349_MEGAHIT_TaxVamb.4
k79_1911 flag=1 multi=4.4993 len=2112	ERR011349_MEGAHIT_TaxVamb.4
k79_7143 flag=1 multi=7.0000 len=2669	ERR011349_MEGAHIT_TaxVamb.4
k79_30323 flag=1 multi=6.0000 len=1331	ERR011349_MEGAHIT_TaxVamb.4
k79_16412 flag=1 multi=5.0000 len=3112	ERR011349_MEGAHIT_TaxVamb.4
k79_33728 flag=1 multi=5.5225 len=1099	ERR011349_MEGAHIT_TaxVamb.4
k79_14831 flag=1 multi=6.0000 len=1074	ERR011349_MEGAHIT_TaxVamb.4
k79_17667 flag=1 multi=5.0000 len=1126	ERR011349_MEGAHIT_TaxVamb.4
k79_12987 flag=1 multi=7.0000 len=1641	ERR011349_MEGAHIT_TaxVamb.4
k79_23258 flag=1 multi=5.0000 len=1238	ERR011349_MEGAHIT_TaxVamb.4
k79_22925 flag=1 multi=6.0000 len=3001	ERR011349_MEGAHIT_TaxVamb.4
k79_26788 flag=1 multi=5.0000 len=1568	ERR011349_MEGAHIT_TaxVamb.4
k79_14918 flag=1 multi=5.0000 len=1558	ERR011349_MEGAHIT_TaxVamb.4
k79_5911 flag=1 multi=6.0000 len=1011	ERR011349_MEGAHIT_TaxVamb.4
k79_18936 flag=1 multi=6.0000 len=1038	ERR011349_MEGAHIT_TaxVamb.4
k79_13513 flag=1 multi=5.0000 len=2318	ERR011349_MEGAHIT_TaxVamb.4
k79_5364 flag=1 multi=6.0000 len=1934	ERR011349_MEGAHIT_TaxVamb.4
k79_16970 flag=1 multi=5.0000 len=1197	ERR011349_MEGAHIT_TaxVamb.4
k79_3334 flag=1 multi=6.0000 len=1803	ERR011349_MEGAHIT_TaxVamb.4
k79_28080 flag=1 multi=6.0000 len=2302	ERR011349_MEGAHIT_TaxVamb.4
k79_24684 flag=1 multi=7.0000 len=2642	ERR011349_MEGAHIT_TaxVamb.4
k79_2121 flag=1 multi=6.0000 len=2878	ERR011349_MEGAHIT_TaxVamb.4
k79_17029 flag=1 multi=6.0000 len=2556	ERR011349_MEGAHIT_TaxVamb.4
k79_18598 flag=1 multi=5.0000 len=1154	ERR011349_MEGAHIT_TaxVamb.4
k79_35006 flag=1 multi=7.0000 len=2482	ERR011349_MEGAHIT_TaxVamb.4
k79_485 flag=1 multi=7.0000 len=3525	ERR011349_MEGAHIT_TaxVamb.4
k79_27980 flag=1 multi=7.0000 len=1554	ERR011349_MEGAHIT_TaxVamb.4
k79_15176 flag=1 multi=6.0000 len=1673	ERR011349_MEGAHIT_TaxVamb.4
k79_3461 flag=1 multi=5.0000 len=1062	ERR011349_MEGAHIT_TaxVamb.4
k79_34642 flag=1 multi=6.0000 len=1307	ERR011349_MEGAHIT_TaxVamb.4
k79_20390 flag=1 multi=6.0000 len=2448	ERR011349_MEGAHIT_TaxVamb.4
k79_16614 flag=1 multi=4.0000 len=1921	ERR011349_MEGAHIT_TaxVamb.4
k79_8174 flag=1 multi=5.0000 len=1331	ERR011349_MEGAHIT_TaxVamb.4
k79_9467 flag=1 multi=5.0000 len=2308	ERR011349_MEGAHIT_TaxVamb.4
k79_33033 flag=1 multi=7.0000 len=1210	ERR011349_MEGAHIT_TaxVamb.4
k79_17715 flag=1 multi=4.0000 len=1545	ERR011349_MEGAHIT_TaxVamb.4
k79_26699 flag=1 multi=6.0000 len=3347	ERR011349_MEGAHIT_TaxVamb.4
k79_22922 flag=1 multi=8.0000 len=1173	ERR011349_MEGAHIT_TaxVamb.4
k79_31333 flag=1 multi=5.0000 len=1105	ERR011349_MEGAHIT_TaxVamb.4
k79_22648 flag=1 multi=7.0000 len=1280	ERR011349_MEGAHIT_TaxVamb.4
k79_16419 flag=1 multi=7.0000 len=1085	ERR011349_MEGAHIT_TaxVamb.4
k79_25583 flag=1 multi=7.0000 len=1069	ERR011349_MEGAHIT_TaxVamb.4
k79_4329 flag=1 multi=8.0000 len=1694	ERR011349_MEGAHIT_TaxVamb.4
k79_6324 flag=1 multi=5.0000 len=1460	ERR011349_MEGAHIT_TaxVamb.4
k79_33202 flag=1 multi=6.0000 len=1374	ERR011349_MEGAHIT_TaxVamb.4
k79_19785 flag=1 multi=7.0000 len=2548	ERR011349_MEGAHIT_TaxVamb.4
k79_13581 flag=1 multi=5.0000 len=1352	ERR011349_MEGAHIT_TaxVamb.4
k79_17628 flag=1 multi=26.0000 len=5284	ERR011349_MEGAHIT_TaxVamb.4
k79_5070 flag=1 multi=5.0000 len=1152	ERR011349_MEGAHIT_TaxVamb.4
k79_18358 flag=1 multi=6.0000 len=1192	ERR011349_MEGAHIT_TaxVamb.4
k79_4247 flag=1 multi=5.0000 len=1182	ERR011349_MEGAHIT_TaxVamb.4
k79_9063 flag=1 multi=5.0000 len=2409	ERR011349_MEGAHIT_TaxVamb.4
k79_18874 flag=1 multi=6.0000 len=1841	ERR011349_MEGAHIT_TaxVamb.4
k79_18898 flag=1 multi=6.0000 len=3321	ERR011349_MEGAHIT_TaxVamb.4
k79_29665 flag=1 multi=7.0000 len=3003	ERR011349_MEGAHIT_TaxVamb.4
k79_2350 flag=1 multi=6.0000 len=1454	ERR011349_MEGAHIT_TaxVamb.4
k79_26909 flag=1 multi=5.0000 len=1089	ERR011349_MEGAHIT_TaxVamb.4
k79_22246 flag=1 multi=5.0000 len=1568	ERR011349_MEGAHIT_TaxVamb.4
k79_36686 flag=1 multi=7.0000 len=2749	ERR011349_MEGAHIT_TaxVamb.4
k79_14784 flag=1 multi=7.0000 len=1881	ERR011349_MEGAHIT_TaxVamb.4
k79_34840 flag=1 multi=4.0000 len=1430	ERR011349_MEGAHIT_TaxVamb.4
k79_28646 flag=1 multi=5.0000 len=1128	ERR011349_MEGAHIT_TaxVamb.4
k79_23679 flag=1 multi=6.0000 len=1349	ERR011349_MEGAHIT_TaxVamb.4
k79_14656 flag=1 multi=7.0000 len=1578	ERR011349_MEGAHIT_TaxVamb.4
k79_5758 flag=1 multi=7.0000 len=2341	ERR011349_MEGAHIT_TaxVamb.4
k79_21339 flag=1 multi=6.0000 len=1239	ERR011349_MEGAHIT_TaxVamb.4
k79_27355 flag=1 multi=8.0000 len=1170	ERR011349_MEGAHIT_TaxVamb.4
k79_31398 flag=1 multi=5.0000 len=1167	ERR011349_MEGAHIT_TaxVamb.4
k79_8080 flag=1 multi=7.0000 len=1627	ERR011349_MEGAHIT_TaxVamb.4
k79_418 flag=1 multi=13.0000 len=1705	ERR011349_MEGAHIT_TaxVamb.4
k79_2116 flag=1 multi=6.0000 len=1425	ERR011349_MEGAHIT_TaxVamb.4
k79_5149 flag=1 multi=7.0000 len=1363	ERR011349_MEGAHIT_TaxVamb.4
k79_11222 flag=1 multi=6.0000 len=1503	ERR011349_MEGAHIT_TaxVamb.4
k79_26087 flag=1 multi=6.0000 len=1625	ERR011349_MEGAHIT_TaxVamb.4
k79_31729 flag=1 multi=6.0000 len=1650	ERR011349_MEGAHIT_TaxVamb.4
k79_8532 flag=1 multi=6.0000 len=2156	ERR011349_MEGAHIT_TaxVamb.4
k79_9091 flag=1 multi=7.0000 len=1221	ERR011349_MEGAHIT_TaxVamb.4
k79_981 flag=1 multi=6.0000 len=1137	ERR011349_MEGAHIT_TaxVamb.4
k79_17527 flag=1 multi=4.0000 len=1326	ERR011349_MEGAHIT_TaxVamb.4
k79_17977 flag=1 multi=5.0000 len=1345	ERR011349_MEGAHIT_TaxVamb.4
k79_26097 flag=1 multi=5.0000 len=1140	ERR011349_MEGAHIT_TaxVamb.4
k79_19381 flag=1 multi=7.0000 len=1834	ERR011349_MEGAHIT_TaxVamb.4
k79_6565 flag=1 multi=6.0000 len=1303	ERR011349_MEGAHIT_TaxVamb.4
k79_26647 flag=1 multi=6.0000 len=2129	ERR011349_MEGAHIT_TaxVamb.4
k79_27480 flag=1 multi=6.0000 len=1625	ERR011349_MEGAHIT_TaxVamb.4
k79_10870 flag=1 multi=7.0000 len=1504	ERR011349_MEGAHIT_TaxVamb.4
k79_2445 flag=1 multi=6.0000 len=1850	ERR011349_MEGAHIT_TaxVamb.4
k79_22559 flag=1 multi=5.0000 len=1419	ERR011349_MEGAHIT_TaxVamb.4
k79_19522 flag=1 multi=6.0000 len=1434	ERR011349_MEGAHIT_TaxVamb.4
k79_25844 flag=1 multi=7.0000 len=1054	ERR011349_MEGAHIT_TaxVamb.4
k79_5741 flag=1 multi=5.0000 len=1869	ERR011349_MEGAHIT_TaxVamb.4
k79_16154 flag=1 multi=6.0000 len=1991	ERR011349_MEGAHIT_TaxVamb.4
k79_30 flag=1 multi=12.6507 len=2163	ERR011349_MEGAHIT_TaxVamb.4
k79_20490 flag=1 multi=7.0000 len=1977	ERR011349_MEGAHIT_TaxVamb.4
k79_10155 flag=1 multi=7.0000 len=2005	ERR011349_MEGAHIT_TaxVamb.4
k79_5181 flag=1 multi=5.0000 len=1388	ERR011349_MEGAHIT_TaxVamb.4
k79_11144 flag=1 multi=3.0000 len=1005	ERR011349_MEGAHIT_TaxVamb.4
k79_26534 flag=1 multi=7.0000 len=2259	ERR011349_MEGAHIT_TaxVamb.4
k79_13153 flag=1 multi=5.0000 len=1095	ERR011349_MEGAHIT_TaxVamb.4
k79_21257 flag=1 multi=7.0000 len=1374	ERR011349_MEGAHIT_TaxVamb.4
k79_36167 flag=1 multi=6.0000 len=2010	ERR011349_MEGAHIT_TaxVamb.4
k79_26090 flag=1 multi=7.0000 len=1076	ERR011349_MEGAHIT_TaxVamb.4
k79_18333 flag=1 multi=4.0000 len=1516	ERR011349_MEGAHIT_TaxVamb.4
k79_3949 flag=1 multi=4.0000 len=1226	ERR011349_MEGAHIT_TaxVamb.4
k79_22690 flag=1 multi=6.0000 len=1491	ERR011349_MEGAHIT_TaxVamb.4
k79_10582 flag=0 multi=25.5606 len=1217	ERR011349_MEGAHIT_TaxVamb.4
k79_33976 flag=1 multi=5.0000 len=1589	ERR011349_MEGAHIT_TaxVamb.4
k79_15756 flag=1 multi=6.0000 len=1218	ERR011349_MEGAHIT_TaxVamb.4
k79_31206 flag=1 multi=7.0000 len=1689	ERR011349_MEGAHIT_TaxVamb.4
k79_12799 flag=1 multi=7.0000 len=1432	ERR011349_MEGAHIT_TaxVamb.4
k79_36439 flag=1 multi=5.0000 len=2061	ERR011349_MEGAHIT_TaxVamb.4
k79_5579 flag=1 multi=7.0000 len=1179	ERR011349_MEGAHIT_TaxVamb.4
k79_10252 flag=1 multi=7.0000 len=1822	ERR011349_MEGAHIT_TaxVamb.4
k79_6514 flag=1 multi=5.0000 len=1972	ERR011349_MEGAHIT_TaxVamb.4
k79_19225 flag=1 multi=7.0000 len=1551	ERR011349_MEGAHIT_TaxVamb.4
k79_36618 flag=1 multi=9.0000 len=6216	ERR011349_MEGAHIT_TaxVamb.4
k79_28216 flag=1 multi=6.0000 len=1717	ERR011349_MEGAHIT_TaxVamb.4
k79_28953 flag=1 multi=5.0000 len=1860	ERR011349_MEGAHIT_TaxVamb.4
k79_17548 flag=1 multi=8.0000 len=1908	ERR011349_MEGAHIT_TaxVamb.4
k79_15629 flag=1 multi=6.0000 len=1009	ERR011349_MEGAHIT_TaxVamb.4
k79_25742 flag=1 multi=6.0000 len=2205	ERR011349_MEGAHIT_TaxVamb.4
k79_4846 flag=1 multi=7.0000 len=1690	ERR011349_MEGAHIT_TaxVamb.4
k79_32620 flag=1 multi=6.0000 len=2417	ERR011349_MEGAHIT_TaxVamb.4
k79_1062 flag=1 multi=6.0000 len=1561	ERR011349_MEGAHIT_TaxVamb.4
k79_20055 flag=1 multi=5.0000 len=1077	ERR011349_MEGAHIT_TaxVamb.4
k79_27194 flag=1 multi=7.0000 len=2826	ERR011349_MEGAHIT_TaxVamb.4
k79_36414 flag=1 multi=7.0000 len=1845	ERR011349_MEGAHIT_TaxVamb.4
k79_36269 flag=1 multi=6.0000 len=1588	ERR011349_MEGAHIT_TaxVamb.4
k79_10025 flag=1 multi=7.0000 len=1878	ERR011349_MEGAHIT_TaxVamb.4
k79_15288 flag=1 multi=5.0000 len=1561	ERR011349_MEGAHIT_TaxVamb.4
k79_34832 flag=1 multi=5.0000 len=1615	ERR011349_MEGAHIT_TaxVamb.4
k79_30834 flag=1 multi=6.0000 len=2214	ERR011349_MEGAHIT_TaxVamb.4
k79_3861 flag=1 multi=7.0000 len=2443	ERR011349_MEGAHIT_TaxVamb.4
k79_32257 flag=1 multi=6.0000 len=1012	ERR011349_MEGAHIT_TaxVamb.4
k79_31218 flag=1 multi=6.0000 len=2652	ERR011349_MEGAHIT_TaxVamb.4
k79_28987 flag=1 multi=6.0000 len=1509	ERR011349_MEGAHIT_TaxVamb.4
k79_34121 flag=1 multi=5.0000 len=1040	ERR011349_MEGAHIT_TaxVamb.4
k79_22803 flag=1 multi=8.0000 len=1564	ERR011349_MEGAHIT_TaxVamb.4
k79_29361 flag=1 multi=5.0000 len=1543	ERR011349_MEGAHIT_TaxVamb.4
k79_28841 flag=1 multi=6.0000 len=2513	ERR011349_MEGAHIT_TaxVamb.4
k79_18507 flag=1 multi=6.0000 len=1277	ERR011349_MEGAHIT_TaxVamb.4
k79_34425 flag=1 multi=7.0000 len=1016	ERR011349_MEGAHIT_TaxVamb.4
k79_30703 flag=1 multi=7.0000 len=1829	ERR011349_MEGAHIT_TaxVamb.4
k79_29539 flag=1 multi=5.0000 len=1204	ERR011349_MEGAHIT_TaxVamb.4
k79_20573 flag=1 multi=8.0000 len=1847	ERR011349_MEGAHIT_TaxVamb.4
k79_3809 flag=1 multi=5.0000 len=2486	ERR011349_MEGAHIT_TaxVamb.4
k79_36673 flag=1 multi=6.0000 len=1096	ERR011349_MEGAHIT_TaxVamb.4
k79_23250 flag=1 multi=6.0000 len=1712	ERR011349_MEGAHIT_TaxVamb.4
k79_358 flag=1 multi=6.0000 len=1175	ERR011349_MEGAHIT_TaxVamb.4
k79_31319 flag=1 multi=7.0000 len=2667	ERR011349_MEGAHIT_TaxVamb.4
k79_3928 flag=1 multi=7.0000 len=1335	ERR011349_MEGAHIT_TaxVamb.4
k79_19430 flag=1 multi=5.0000 len=1927	ERR011349_MEGAHIT_TaxVamb.4
k79_19846 flag=1 multi=6.0000 len=2688	ERR011349_MEGAHIT_TaxVamb.4
k79_15397 flag=1 multi=7.0000 len=1268	ERR011349_MEGAHIT_TaxVamb.4
k79_6805 flag=1 multi=5.0000 len=1780	ERR011349_MEGAHIT_TaxVamb.4
k79_7080 flag=1 multi=5.0000 len=1694	ERR011349_MEGAHIT_TaxVamb.4
k79_12973 flag=1 multi=5.0000 len=1796	ERR011349_MEGAHIT_TaxVamb.4
k79_24428 flag=1 multi=8.0000 len=2274	ERR011349_MEGAHIT_TaxVamb.4
k79_17508 flag=1 multi=5.0000 len=1723	ERR011349_MEGAHIT_TaxVamb.4
k79_26819 flag=1 multi=6.0000 len=1216	ERR011349_MEGAHIT_TaxVamb.4
k79_25332 flag=1 multi=7.0000 len=1547	ERR011349_MEGAHIT_TaxVamb.4
k79_31962 flag=1 multi=7.0000 len=1305	ERR011349_MEGAHIT_TaxVamb.4
k79_9709 flag=1 multi=6.0000 len=1103	ERR011349_MEGAHIT_TaxVamb.4
k79_8302 flag=1 multi=7.0000 len=1242	ERR011349_MEGAHIT_TaxVamb.4
k79_19500 flag=1 multi=7.0000 len=3146	ERR011349_MEGAHIT_TaxVamb.4
k79_29530 flag=1 multi=9.0000 len=1383	ERR011349_MEGAHIT_TaxVamb.4
k79_9212 flag=1 multi=5.4313 len=1324	ERR011349_MEGAHIT_TaxVamb.4
k79_23125 flag=1 multi=6.0000 len=2050	ERR011349_MEGAHIT_TaxVamb.4
k79_18361 flag=1 multi=6.0000 len=4272	ERR011349_MEGAHIT_TaxVamb.4
k79_17455 flag=1 multi=7.0000 len=3219	ERR011349_MEGAHIT_TaxVamb.4
k79_11963 flag=1 multi=7.0000 len=1385	ERR011349_MEGAHIT_TaxVamb.4
k79_9189 flag=1 multi=5.0000 len=2000	ERR011349_MEGAHIT_TaxVamb.4
k79_3716 flag=1 multi=6.0000 len=1441	ERR011349_MEGAHIT_TaxVamb.4
k79_5564 flag=1 multi=4.0000 len=1378	ERR011349_MEGAHIT_TaxVamb.4
k79_4212 flag=1 multi=5.3996 len=1065	ERR011349_MEGAHIT_TaxVamb.4
k79_16961 flag=1 multi=6.0000 len=1116	ERR011349_MEGAHIT_TaxVamb.4
k79_19375 flag=1 multi=6.0000 len=2033	ERR011349_MEGAHIT_TaxVamb.4
k79_4770 flag=1 multi=6.0000 len=4662	ERR011349_MEGAHIT_TaxVamb.4
k79_16807 flag=1 multi=7.0000 len=2194	ERR011349_MEGAHIT_TaxVamb.4
k79_35837 flag=1 multi=6.0000 len=2200	ERR011349_MEGAHIT_TaxVamb.4
k79_11850 flag=1 multi=5.0000 len=1037	ERR011349_MEGAHIT_TaxVamb.4
k79_7398 flag=1 multi=6.0000 len=1608	ERR011349_MEGAHIT_TaxVamb.4
k79_35759 flag=1 multi=8.0000 len=1860	ERR011349_MEGAHIT_TaxVamb.4
k79_34233 flag=1 multi=8.0000 len=1567	ERR011349_MEGAHIT_TaxVamb.4
k79_21755 flag=1 multi=7.0000 len=1309	ERR011349_MEGAHIT_TaxVamb.4
k79_27247 flag=1 multi=7.0000 len=1603	ERR011349_MEGAHIT_TaxVamb.4
k79_33803 flag=1 multi=3.0000 len=1418	ERR011349_MEGAHIT_TaxVamb.4
k79_9610 flag=1 multi=6.0000 len=1405	ERR011349_MEGAHIT_TaxVamb.4
k79_14021 flag=1 multi=4.0000 len=1497	ERR011349_MEGAHIT_TaxVamb.4
k79_29088 flag=1 multi=7.0000 len=1668	ERR011349_MEGAHIT_TaxVamb.4
k79_34403 flag=1 multi=4.0000 len=1304	ERR011349_MEGAHIT_TaxVamb.4
k79_31796 flag=1 multi=7.0000 len=1875	ERR011349_MEGAHIT_TaxVamb.4
k79_33829 flag=1 multi=6.0000 len=1743	ERR011349_MEGAHIT_TaxVamb.4
k79_6187 flag=1 multi=5.0000 len=2500	ERR011349_MEGAHIT_TaxVamb.4
k79_2307 flag=1 multi=4.0000 len=1125	ERR011349_MEGAHIT_TaxVamb.4
k79_2834 flag=1 multi=2.0000 len=1675	ERR011349_MEGAHIT_TaxVamb.4
k79_24543 flag=1 multi=5.0000 len=2986	ERR011349_MEGAHIT_TaxVamb.4
k79_14759 flag=1 multi=7.0000 len=1596	ERR011349_MEGAHIT_TaxVamb.4
k79_30964 flag=1 multi=5.0000 len=2852	ERR011349_MEGAHIT_TaxVamb.4
k79_10128 flag=1 multi=5.0000 len=1003	ERR011349_MEGAHIT_TaxVamb.4
k79_22593 flag=1 multi=6.0000 len=1880	ERR011349_MEGAHIT_TaxVamb.4
k79_27433 flag=1 multi=7.0000 len=1393	ERR011349_MEGAHIT_TaxVamb.4
k79_11075 flag=1 multi=6.0000 len=3337	ERR011349_MEGAHIT_TaxVamb.4
k79_31444 flag=1 multi=6.0000 len=1464	ERR011349_MEGAHIT_TaxVamb.4
k79_31483 flag=1 multi=4.0000 len=1540	ERR011349_MEGAHIT_TaxVamb.4
k79_10768 flag=1 multi=6.0000 len=2332	ERR011349_MEGAHIT_TaxVamb.4
k79_15790 flag=1 multi=7.0000 len=1066	ERR011349_MEGAHIT_TaxVamb.4
k79_33451 flag=1 multi=6.0000 len=2211	ERR011349_MEGAHIT_TaxVamb.4
k79_20793 flag=1 multi=5.0000 len=1609	ERR011349_MEGAHIT_TaxVamb.4
k79_14424 flag=1 multi=8.0000 len=1980	ERR011349_MEGAHIT_TaxVamb.4
k79_13457 flag=1 multi=6.0000 len=1892	ERR011349_MEGAHIT_TaxVamb.4
k79_36744 flag=1 multi=4.0000 len=1736	ERR011349_MEGAHIT_TaxVamb.4
k79_4696 flag=1 multi=6.0000 len=3026	ERR011349_MEGAHIT_TaxVamb.4
k79_2192 flag=1 multi=7.0000 len=1843	ERR011349_MEGAHIT_TaxVamb.4
k79_13202 flag=1 multi=6.0000 len=1478	ERR011349_MEGAHIT_TaxVamb.4
