k79_28844 flag=1 multi=4.0000 len=1696	ERR011348_MEGAHIT_TaxVamb.1000
k79_71205 flag=1 multi=7.0000 len=3544	ERR011348_MEGAHIT_TaxVamb.301
k79_35614 flag=1 multi=5.0000 len=3543	ERR011348_MEGAHIT_TaxVamb.302
k79_23359 flag=1 multi=5.0000 len=3537	ERR011348_MEGAHIT_TaxVamb.303
k79_93662 flag=1 multi=5.0000 len=3526	ERR011348_MEGAHIT_TaxVamb.304
k79_48325 flag=0 multi=19.3028 len=3520	ERR011348_MEGAHIT_TaxVamb.305
k79_37084 flag=1 multi=8.0000 len=3509	ERR011348_MEGAHIT_TaxVamb.306
k79_60762 flag=1 multi=8.6265 len=3506	ERR011348_MEGAHIT_TaxVamb.307
k79_88554 flag=1 multi=5.0000 len=3051	ERR011348_MEGAHIT_TaxVamb.308
k79_95243 flag=1 multi=5.0000 len=2622	ERR011348_MEGAHIT_TaxVamb.308
k79_30800 flag=1 multi=6.0000 len=3501	ERR011348_MEGAHIT_TaxVamb.308
k79_77808 flag=0 multi=5.0916 len=3495	ERR011348_MEGAHIT_TaxVamb.309
k79_75217 flag=1 multi=4.0000 len=3506	ERR011348_MEGAHIT_TaxVamb.30
k79_65964 flag=1 multi=5.0000 len=2874	ERR011348_MEGAHIT_TaxVamb.30
k79_69479 flag=1 multi=5.0000 len=1999	ERR011348_MEGAHIT_TaxVamb.30
k79_7498 flag=1 multi=4.0000 len=2333	ERR011348_MEGAHIT_TaxVamb.30
k79_45574 flag=1 multi=5.0000 len=1531	ERR011348_MEGAHIT_TaxVamb.30
k79_50132 flag=1 multi=5.0000 len=1519	ERR011348_MEGAHIT_TaxVamb.30
k79_21109 flag=1 multi=5.0000 len=1027	ERR011348_MEGAHIT_TaxVamb.30
k79_74938 flag=1 multi=4.0000 len=5655	ERR011348_MEGAHIT_TaxVamb.30
k79_15618 flag=1 multi=5.0000 len=2383	ERR011348_MEGAHIT_TaxVamb.30
k79_67012 flag=0 multi=3.0000 len=1067	ERR011348_MEGAHIT_TaxVamb.30
k79_912 flag=1 multi=5.0000 len=4944	ERR011348_MEGAHIT_TaxVamb.30
k79_37281 flag=1 multi=6.0000 len=3819	ERR011348_MEGAHIT_TaxVamb.30
k79_49381 flag=1 multi=5.0000 len=5352	ERR011348_MEGAHIT_TaxVamb.30
k79_49390 flag=1 multi=6.0000 len=3917	ERR011348_MEGAHIT_TaxVamb.30
k79_54854 flag=1 multi=5.0000 len=1093	ERR011348_MEGAHIT_TaxVamb.30
k79_67338 flag=1 multi=6.0000 len=3142	ERR011348_MEGAHIT_TaxVamb.30
k79_42209 flag=1 multi=5.0000 len=1383	ERR011348_MEGAHIT_TaxVamb.30
k79_4459 flag=0 multi=3.5297 len=1410	ERR011348_MEGAHIT_TaxVamb.30
k79_69940 flag=1 multi=5.0000 len=1317	ERR011348_MEGAHIT_TaxVamb.30
k79_78688 flag=1 multi=5.0000 len=3578	ERR011348_MEGAHIT_TaxVamb.30
k79_95296 flag=1 multi=4.6915 len=1531	ERR011348_MEGAHIT_TaxVamb.30
k79_25978 flag=0 multi=4.8095 len=1969	ERR011348_MEGAHIT_TaxVamb.30
k79_8853 flag=1 multi=3.0000 len=1305	ERR011348_MEGAHIT_TaxVamb.30
k79_94182 flag=1 multi=6.0000 len=4959	ERR011348_MEGAHIT_TaxVamb.30
k79_15606 flag=1 multi=3.2896 len=1284	ERR011348_MEGAHIT_TaxVamb.30
k79_28944 flag=1 multi=6.0000 len=3459	ERR011348_MEGAHIT_TaxVamb.30
k79_9724 flag=1 multi=5.0000 len=1350	ERR011348_MEGAHIT_TaxVamb.30
k79_80898 flag=1 multi=4.0000 len=2736	ERR011348_MEGAHIT_TaxVamb.30
k79_63025 flag=1 multi=5.0000 len=1161	ERR011348_MEGAHIT_TaxVamb.30
k79_66162 flag=1 multi=4.0000 len=3503	ERR011348_MEGAHIT_TaxVamb.30
k79_71683 flag=0 multi=4.0000 len=1223	ERR011348_MEGAHIT_TaxVamb.30
k79_60577 flag=1 multi=4.2910 len=1512	ERR011348_MEGAHIT_TaxVamb.30
k79_28157 flag=1 multi=2.9852 len=1229	ERR011348_MEGAHIT_TaxVamb.30
k79_43435 flag=1 multi=3.0338 len=1027	ERR011348_MEGAHIT_TaxVamb.30
k79_84134 flag=1 multi=4.0000 len=1069	ERR011348_MEGAHIT_TaxVamb.30
k79_67322 flag=1 multi=7.0000 len=3403	ERR011348_MEGAHIT_TaxVamb.30
k79_2525 flag=1 multi=5.0000 len=2634	ERR011348_MEGAHIT_TaxVamb.30
k79_26162 flag=1 multi=5.0000 len=1355	ERR011348_MEGAHIT_TaxVamb.30
k79_50756 flag=1 multi=5.0000 len=1355	ERR011348_MEGAHIT_TaxVamb.30
k79_89472 flag=1 multi=5.0000 len=1643	ERR011348_MEGAHIT_TaxVamb.30
k79_41707 flag=1 multi=7.0000 len=3099	ERR011348_MEGAHIT_TaxVamb.30
k79_16768 flag=1 multi=6.0000 len=3809	ERR011348_MEGAHIT_TaxVamb.30
k79_45976 flag=1 multi=6.0000 len=2103	ERR011348_MEGAHIT_TaxVamb.30
k79_13021 flag=1 multi=4.0000 len=1127	ERR011348_MEGAHIT_TaxVamb.30
k79_30975 flag=1 multi=5.5284 len=4169	ERR011348_MEGAHIT_TaxVamb.30
k79_48287 flag=1 multi=4.0000 len=1626	ERR011348_MEGAHIT_TaxVamb.30
k79_46959 flag=1 multi=4.9806 len=3381	ERR011348_MEGAHIT_TaxVamb.30
k79_46153 flag=1 multi=3.0000 len=1027	ERR011348_MEGAHIT_TaxVamb.30
k79_33888 flag=1 multi=4.0000 len=4176	ERR011348_MEGAHIT_TaxVamb.30
k79_8410 flag=1 multi=6.0000 len=4957	ERR011348_MEGAHIT_TaxVamb.30
k79_81556 flag=1 multi=5.0000 len=1533	ERR011348_MEGAHIT_TaxVamb.30
k79_5841 flag=1 multi=4.0000 len=2091	ERR011348_MEGAHIT_TaxVamb.30
k79_28208 flag=1 multi=4.0000 len=1784	ERR011348_MEGAHIT_TaxVamb.30
k79_76007 flag=1 multi=3.0000 len=1400	ERR011348_MEGAHIT_TaxVamb.30
k79_72217 flag=1 multi=5.0000 len=2595	ERR011348_MEGAHIT_TaxVamb.30
k79_5480 flag=1 multi=4.0000 len=1110	ERR011348_MEGAHIT_TaxVamb.30
k79_37482 flag=1 multi=6.0000 len=4812	ERR011348_MEGAHIT_TaxVamb.30
k79_62594 flag=1 multi=4.9750 len=2478	ERR011348_MEGAHIT_TaxVamb.30
k79_33266 flag=1 multi=6.0000 len=2739	ERR011348_MEGAHIT_TaxVamb.30
k79_13678 flag=1 multi=4.6757 len=1744	ERR011348_MEGAHIT_TaxVamb.30
k79_20639 flag=1 multi=7.0000 len=6853	ERR011348_MEGAHIT_TaxVamb.30
k79_38885 flag=1 multi=3.0000 len=1038	ERR011348_MEGAHIT_TaxVamb.30
k79_44079 flag=1 multi=6.0000 len=2800	ERR011348_MEGAHIT_TaxVamb.30
k79_72418 flag=1 multi=3.0000 len=2126	ERR011348_MEGAHIT_TaxVamb.30
k79_37188 flag=1 multi=4.0000 len=3337	ERR011348_MEGAHIT_TaxVamb.30
k79_27654 flag=1 multi=7.0000 len=3452	ERR011348_MEGAHIT_TaxVamb.30
k79_69150 flag=1 multi=4.7829 len=1037	ERR011348_MEGAHIT_TaxVamb.30
k79_37521 flag=1 multi=5.0000 len=1575	ERR011348_MEGAHIT_TaxVamb.30
k79_20120 flag=1 multi=5.0000 len=1453	ERR011348_MEGAHIT_TaxVamb.30
k79_64619 flag=1 multi=3.0000 len=1125	ERR011348_MEGAHIT_TaxVamb.30
k79_58965 flag=1 multi=5.0000 len=2154	ERR011348_MEGAHIT_TaxVamb.30
k79_83745 flag=1 multi=3.8606 len=1585	ERR011348_MEGAHIT_TaxVamb.30
k79_20892 flag=1 multi=6.0000 len=1460	ERR011348_MEGAHIT_TaxVamb.30
k79_72475 flag=1 multi=4.0000 len=1433	ERR011348_MEGAHIT_TaxVamb.30
k79_42619 flag=1 multi=7.0000 len=8007	ERR011348_MEGAHIT_TaxVamb.30
k79_43617 flag=1 multi=6.0000 len=4083	ERR011348_MEGAHIT_TaxVamb.30
k79_35698 flag=1 multi=5.0000 len=1694	ERR011348_MEGAHIT_TaxVamb.30
k79_11829 flag=1 multi=4.0000 len=2370	ERR011348_MEGAHIT_TaxVamb.30
k79_27417 flag=1 multi=6.0000 len=1467	ERR011348_MEGAHIT_TaxVamb.30
k79_27224 flag=1 multi=5.0000 len=1978	ERR011348_MEGAHIT_TaxVamb.30
k79_81080 flag=1 multi=6.0000 len=1251	ERR011348_MEGAHIT_TaxVamb.30
k79_42141 flag=1 multi=5.0000 len=1061	ERR011348_MEGAHIT_TaxVamb.30
k79_55441 flag=1 multi=6.2196 len=9246	ERR011348_MEGAHIT_TaxVamb.30
k79_88756 flag=1 multi=3.0000 len=1036	ERR011348_MEGAHIT_TaxVamb.30
k79_4318 flag=1 multi=4.5420 len=1031	ERR011348_MEGAHIT_TaxVamb.30
k79_56386 flag=1 multi=4.0000 len=1089	ERR011348_MEGAHIT_TaxVamb.30
k79_51565 flag=1 multi=5.0000 len=1560	ERR011348_MEGAHIT_TaxVamb.30
k79_13029 flag=1 multi=4.9306 len=1290	ERR011348_MEGAHIT_TaxVamb.30
k79_82925 flag=1 multi=5.0000 len=2953	ERR011348_MEGAHIT_TaxVamb.30
k79_71571 flag=1 multi=6.0000 len=2783	ERR011348_MEGAHIT_TaxVamb.30
k79_72873 flag=0 multi=4.5235 len=2486	ERR011348_MEGAHIT_TaxVamb.30
k79_18654 flag=1 multi=5.0000 len=2532	ERR011348_MEGAHIT_TaxVamb.30
k79_6852 flag=1 multi=6.0000 len=1503	ERR011348_MEGAHIT_TaxVamb.30
k79_46428 flag=1 multi=4.0000 len=1950	ERR011348_MEGAHIT_TaxVamb.30
k79_51944 flag=1 multi=5.0000 len=2423	ERR011348_MEGAHIT_TaxVamb.30
k79_17571 flag=1 multi=5.0000 len=1323	ERR011348_MEGAHIT_TaxVamb.30
k79_40831 flag=1 multi=4.0000 len=3819	ERR011348_MEGAHIT_TaxVamb.30
k79_5472 flag=1 multi=4.0000 len=1919	ERR011348_MEGAHIT_TaxVamb.30
k79_54750 flag=1 multi=3.0000 len=2656	ERR011348_MEGAHIT_TaxVamb.30
k79_45972 flag=1 multi=4.0000 len=1868	ERR011348_MEGAHIT_TaxVamb.30
k79_53519 flag=1 multi=4.9967 len=2532	ERR011348_MEGAHIT_TaxVamb.30
k79_17435 flag=1 multi=3.0000 len=1100	ERR011348_MEGAHIT_TaxVamb.30
k79_68270 flag=1 multi=4.0000 len=1038	ERR011348_MEGAHIT_TaxVamb.30
k79_51823 flag=1 multi=5.0000 len=3007	ERR011348_MEGAHIT_TaxVamb.30
k79_92845 flag=1 multi=4.8840 len=6805	ERR011348_MEGAHIT_TaxVamb.30
k79_9261 flag=1 multi=5.0000 len=2717	ERR011348_MEGAHIT_TaxVamb.30
k79_7566 flag=1 multi=6.0000 len=1283	ERR011348_MEGAHIT_TaxVamb.30
k79_26609 flag=1 multi=4.0000 len=1374	ERR011348_MEGAHIT_TaxVamb.30
k79_21773 flag=1 multi=3.5959 len=1007	ERR011348_MEGAHIT_TaxVamb.30
k79_10758 flag=1 multi=5.0000 len=3809	ERR011348_MEGAHIT_TaxVamb.30
k79_91848 flag=1 multi=5.0000 len=3975	ERR011348_MEGAHIT_TaxVamb.30
k79_36198 flag=1 multi=3.9734 len=1018	ERR011348_MEGAHIT_TaxVamb.30
k79_65898 flag=1 multi=5.0000 len=3186	ERR011348_MEGAHIT_TaxVamb.30
k79_7951 flag=1 multi=5.0000 len=1783	ERR011348_MEGAHIT_TaxVamb.30
k79_1863 flag=1 multi=4.8747 len=2090	ERR011348_MEGAHIT_TaxVamb.30
k79_33080 flag=1 multi=4.0000 len=2427	ERR011348_MEGAHIT_TaxVamb.30
k79_29463 flag=1 multi=3.0000 len=1094	ERR011348_MEGAHIT_TaxVamb.30
k79_69053 flag=1 multi=4.0000 len=1627	ERR011348_MEGAHIT_TaxVamb.30
k79_48001 flag=1 multi=4.0000 len=1475	ERR011348_MEGAHIT_TaxVamb.30
k79_1173 flag=1 multi=4.0000 len=2054	ERR011348_MEGAHIT_TaxVamb.30
k79_80388 flag=1 multi=5.0000 len=1275	ERR011348_MEGAHIT_TaxVamb.30
k79_240 flag=1 multi=4.0000 len=1519	ERR011348_MEGAHIT_TaxVamb.30
k79_9064 flag=1 multi=5.0000 len=2983	ERR011348_MEGAHIT_TaxVamb.30
k79_17982 flag=1 multi=5.0000 len=1634	ERR011348_MEGAHIT_TaxVamb.30
k79_31962 flag=1 multi=4.0000 len=2170	ERR011348_MEGAHIT_TaxVamb.30
k79_89801 flag=1 multi=4.0000 len=2553	ERR011348_MEGAHIT_TaxVamb.30
k79_32573 flag=1 multi=5.0000 len=4286	ERR011348_MEGAHIT_TaxVamb.30
k79_82117 flag=1 multi=3.0000 len=1070	ERR011348_MEGAHIT_TaxVamb.30
k79_52795 flag=1 multi=4.2520 len=2377	ERR011348_MEGAHIT_TaxVamb.30
k79_42145 flag=1 multi=3.0000 len=1994	ERR011348_MEGAHIT_TaxVamb.30
k79_60288 flag=1 multi=4.0000 len=1139	ERR011348_MEGAHIT_TaxVamb.30
k79_79352 flag=1 multi=5.0000 len=5172	ERR011348_MEGAHIT_TaxVamb.30
k79_92601 flag=1 multi=4.0000 len=1067	ERR011348_MEGAHIT_TaxVamb.30
k79_33900 flag=1 multi=5.9707 len=13213	ERR011348_MEGAHIT_TaxVamb.30
k79_3959 flag=0 multi=5.7940 len=1477	ERR011348_MEGAHIT_TaxVamb.30
k79_75133 flag=1 multi=4.2067 len=2188	ERR011348_MEGAHIT_TaxVamb.30
k79_20284 flag=1 multi=4.0000 len=1332	ERR011348_MEGAHIT_TaxVamb.30
k79_12187 flag=1 multi=4.9367 len=2353	ERR011348_MEGAHIT_TaxVamb.30
k79_33481 flag=1 multi=4.0000 len=1369	ERR011348_MEGAHIT_TaxVamb.30
k79_80351 flag=1 multi=6.0000 len=3490	ERR011348_MEGAHIT_TaxVamb.30
k79_19230 flag=1 multi=4.0000 len=1576	ERR011348_MEGAHIT_TaxVamb.30
k79_75857 flag=1 multi=6.0000 len=4560	ERR011348_MEGAHIT_TaxVamb.30
k79_33250 flag=1 multi=3.9097 len=2404	ERR011348_MEGAHIT_TaxVamb.30
k79_80421 flag=1 multi=6.0000 len=1671	ERR011348_MEGAHIT_TaxVamb.30
k79_29956 flag=0 multi=6.0751 len=7298	ERR011348_MEGAHIT_TaxVamb.30
k79_9787 flag=1 multi=5.0000 len=5006	ERR011348_MEGAHIT_TaxVamb.30
k79_38116 flag=1 multi=5.0000 len=1860	ERR011348_MEGAHIT_TaxVamb.30
k79_13833 flag=1 multi=6.0000 len=1257	ERR011348_MEGAHIT_TaxVamb.30
k79_64275 flag=1 multi=5.0000 len=2410	ERR011348_MEGAHIT_TaxVamb.30
k79_81482 flag=1 multi=5.0000 len=1635	ERR011348_MEGAHIT_TaxVamb.30
k79_78242 flag=1 multi=4.0000 len=2937	ERR011348_MEGAHIT_TaxVamb.30
k79_87458 flag=1 multi=4.0000 len=1331	ERR011348_MEGAHIT_TaxVamb.30
k79_3776 flag=1 multi=5.0000 len=1084	ERR011348_MEGAHIT_TaxVamb.30
k79_73087 flag=1 multi=4.0000 len=1853	ERR011348_MEGAHIT_TaxVamb.30
k79_83214 flag=1 multi=5.0000 len=4266	ERR011348_MEGAHIT_TaxVamb.30
k79_55624 flag=1 multi=6.0000 len=2092	ERR011348_MEGAHIT_TaxVamb.30
k79_70707 flag=1 multi=3.9664 len=1509	ERR011348_MEGAHIT_TaxVamb.30
k79_42775 flag=1 multi=5.9486 len=3486	ERR011348_MEGAHIT_TaxVamb.30
k79_7785 flag=1 multi=3.0000 len=1172	ERR011348_MEGAHIT_TaxVamb.30
k79_71361 flag=0 multi=5.0000 len=1537	ERR011348_MEGAHIT_TaxVamb.30
k79_38372 flag=1 multi=5.0000 len=2950	ERR011348_MEGAHIT_TaxVamb.30
k79_80900 flag=1 multi=4.9502 len=1687	ERR011348_MEGAHIT_TaxVamb.30
k79_16099 flag=1 multi=5.9895 len=9617	ERR011348_MEGAHIT_TaxVamb.30
k79_55630 flag=0 multi=3.9749 len=2468	ERR011348_MEGAHIT_TaxVamb.30
k79_42022 flag=1 multi=3.6738 len=1155	ERR011348_MEGAHIT_TaxVamb.30
k79_29949 flag=1 multi=6.0000 len=5677	ERR011348_MEGAHIT_TaxVamb.30
k79_51032 flag=1 multi=3.0000 len=1809	ERR011348_MEGAHIT_TaxVamb.30
k79_16641 flag=0 multi=5.8992 len=2360	ERR011348_MEGAHIT_TaxVamb.30
k79_43175 flag=1 multi=6.0000 len=1521	ERR011348_MEGAHIT_TaxVamb.30
k79_40820 flag=1 multi=4.0000 len=1956	ERR011348_MEGAHIT_TaxVamb.30
k79_89983 flag=1 multi=4.0000 len=1660	ERR011348_MEGAHIT_TaxVamb.30
k79_68256 flag=1 multi=4.8866 len=2019	ERR011348_MEGAHIT_TaxVamb.30
k79_9277 flag=0 multi=8.0849 len=3814	ERR011348_MEGAHIT_TaxVamb.30
k79_27061 flag=1 multi=5.0000 len=2337	ERR011348_MEGAHIT_TaxVamb.30
k79_51408 flag=1 multi=5.0000 len=2066	ERR011348_MEGAHIT_TaxVamb.30
k79_94466 flag=0 multi=4.9454 len=1838	ERR011348_MEGAHIT_TaxVamb.30
k79_70596 flag=1 multi=4.6166 len=3671	ERR011348_MEGAHIT_TaxVamb.30
k79_35583 flag=1 multi=5.0000 len=2373	ERR011348_MEGAHIT_TaxVamb.30
k79_65696 flag=1 multi=7.0000 len=1702	ERR011348_MEGAHIT_TaxVamb.30
k79_77626 flag=1 multi=5.0000 len=1165	ERR011348_MEGAHIT_TaxVamb.30
k79_36950 flag=1 multi=5.0000 len=1979	ERR011348_MEGAHIT_TaxVamb.30
k79_49197 flag=1 multi=4.0000 len=1360	ERR011348_MEGAHIT_TaxVamb.30
k79_35785 flag=1 multi=4.0000 len=1182	ERR011348_MEGAHIT_TaxVamb.30
k79_8251 flag=1 multi=5.0000 len=4696	ERR011348_MEGAHIT_TaxVamb.30
k79_11873 flag=1 multi=5.0000 len=2866	ERR011348_MEGAHIT_TaxVamb.30
k79_69521 flag=1 multi=5.0000 len=1409	ERR011348_MEGAHIT_TaxVamb.30
k79_62333 flag=1 multi=6.0000 len=1026	ERR011348_MEGAHIT_TaxVamb.30
k79_55994 flag=1 multi=6.0000 len=5616	ERR011348_MEGAHIT_TaxVamb.30
k79_66812 flag=1 multi=3.3360 len=1981	ERR011348_MEGAHIT_TaxVamb.30
k79_73894 flag=1 multi=3.8073 len=1091	ERR011348_MEGAHIT_TaxVamb.30
k79_46459 flag=1 multi=4.0000 len=1375	ERR011348_MEGAHIT_TaxVamb.30
k79_3793 flag=1 multi=5.0000 len=2203	ERR011348_MEGAHIT_TaxVamb.30
k79_48539 flag=1 multi=6.0000 len=3038	ERR011348_MEGAHIT_TaxVamb.30
k79_41274 flag=1 multi=5.0000 len=1137	ERR011348_MEGAHIT_TaxVamb.30
k79_89497 flag=1 multi=4.0000 len=1146	ERR011348_MEGAHIT_TaxVamb.30
k79_23427 flag=1 multi=8.0000 len=1246	ERR011348_MEGAHIT_TaxVamb.30
k79_74563 flag=1 multi=3.0000 len=1027	ERR011348_MEGAHIT_TaxVamb.30
k79_81187 flag=1 multi=6.0000 len=1481	ERR011348_MEGAHIT_TaxVamb.30
k79_4187 flag=1 multi=5.0000 len=1095	ERR011348_MEGAHIT_TaxVamb.30
k79_12149 flag=1 multi=5.0000 len=1379	ERR011348_MEGAHIT_TaxVamb.30
k79_17228 flag=1 multi=5.0000 len=2888	ERR011348_MEGAHIT_TaxVamb.30
k79_44390 flag=1 multi=6.0000 len=1237	ERR011348_MEGAHIT_TaxVamb.30
k79_47272 flag=1 multi=5.0000 len=1361	ERR011348_MEGAHIT_TaxVamb.30
k79_73937 flag=1 multi=6.0000 len=1915	ERR011348_MEGAHIT_TaxVamb.30
k79_14938 flag=1 multi=4.0000 len=4558	ERR011348_MEGAHIT_TaxVamb.30
k79_3734 flag=1 multi=5.0000 len=2341	ERR011348_MEGAHIT_TaxVamb.30
k79_761 flag=0 multi=3.9329 len=1376	ERR011348_MEGAHIT_TaxVamb.30
k79_43053 flag=1 multi=5.0000 len=3491	ERR011348_MEGAHIT_TaxVamb.310
k79_82723 flag=1 multi=6.0000 len=3488	ERR011348_MEGAHIT_TaxVamb.311
k79_73823 flag=1 multi=5.0000 len=1747	ERR011348_MEGAHIT_TaxVamb.312
k79_74025 flag=1 multi=3.8997 len=1156	ERR011348_MEGAHIT_TaxVamb.312
k79_80341 flag=1 multi=6.0000 len=3403	ERR011348_MEGAHIT_TaxVamb.312
k79_60643 flag=1 multi=3.7200 len=1918	ERR011348_MEGAHIT_TaxVamb.312
k79_48317 flag=1 multi=3.0155 len=1113	ERR011348_MEGAHIT_TaxVamb.312
k79_4878 flag=1 multi=4.0000 len=1407	ERR011348_MEGAHIT_TaxVamb.312
k79_47856 flag=1 multi=4.4673 len=1821	ERR011348_MEGAHIT_TaxVamb.312
k79_46961 flag=0 multi=3.8319 len=1881	ERR011348_MEGAHIT_TaxVamb.312
k79_62128 flag=1 multi=6.0000 len=3465	ERR011348_MEGAHIT_TaxVamb.312
k79_2773 flag=1 multi=5.2251 len=3482	ERR011348_MEGAHIT_TaxVamb.312
k79_47267 flag=1 multi=6.0000 len=3477	ERR011348_MEGAHIT_TaxVamb.313
k79_19896 flag=1 multi=3.0000 len=3476	ERR011348_MEGAHIT_TaxVamb.314
k79_86409 flag=1 multi=5.0000 len=3473	ERR011348_MEGAHIT_TaxVamb.315
k79_50778 flag=1 multi=4.0000 len=3463	ERR011348_MEGAHIT_TaxVamb.316
k79_46686 flag=0 multi=11.5988 len=3459	ERR011348_MEGAHIT_TaxVamb.317
k79_60692 flag=1 multi=6.0000 len=3444	ERR011348_MEGAHIT_TaxVamb.318
k79_58808 flag=1 multi=4.0000 len=3438	ERR011348_MEGAHIT_TaxVamb.319
k79_62992 flag=0 multi=5.6712 len=1475	ERR011348_MEGAHIT_TaxVamb.31
k79_48607 flag=0 multi=9.1766 len=2639	ERR011348_MEGAHIT_TaxVamb.31
k79_12122 flag=1 multi=6.5492 len=2222	ERR011348_MEGAHIT_TaxVamb.31
k79_74064 flag=1 multi=8.0000 len=5901	ERR011348_MEGAHIT_TaxVamb.31
k79_44176 flag=1 multi=5.0000 len=1614	ERR011348_MEGAHIT_TaxVamb.31
k79_20350 flag=1 multi=5.0000 len=3074	ERR011348_MEGAHIT_TaxVamb.31
k79_93841 flag=1 multi=10.0000 len=12947	ERR011348_MEGAHIT_TaxVamb.31
k79_60691 flag=1 multi=7.0000 len=3043	ERR011348_MEGAHIT_TaxVamb.31
k79_36729 flag=1 multi=5.0000 len=1491	ERR011348_MEGAHIT_TaxVamb.31
k79_34279 flag=1 multi=6.0000 len=1505	ERR011348_MEGAHIT_TaxVamb.31
k79_6771 flag=1 multi=6.0000 len=4733	ERR011348_MEGAHIT_TaxVamb.31
k79_20254 flag=1 multi=32.1251 len=1901	ERR011348_MEGAHIT_TaxVamb.31
k79_74888 flag=1 multi=7.0000 len=5607	ERR011348_MEGAHIT_TaxVamb.31
k79_35709 flag=1 multi=5.0000 len=2223	ERR011348_MEGAHIT_TaxVamb.31
k79_66876 flag=0 multi=17.0000 len=2492	ERR011348_MEGAHIT_TaxVamb.31
k79_44981 flag=1 multi=5.9433 len=1843	ERR011348_MEGAHIT_TaxVamb.31
k79_9371 flag=1 multi=7.0000 len=5538	ERR011348_MEGAHIT_TaxVamb.31
k79_68448 flag=0 multi=10.3750 len=4087	ERR011348_MEGAHIT_TaxVamb.31
k79_15458 flag=0 multi=10.0000 len=5063	ERR011348_MEGAHIT_TaxVamb.31
k79_7205 flag=1 multi=9.0000 len=3690	ERR011348_MEGAHIT_TaxVamb.31
k79_13676 flag=0 multi=13.3528 len=1400	ERR011348_MEGAHIT_TaxVamb.31
k79_88873 flag=1 multi=8.0000 len=3395	ERR011348_MEGAHIT_TaxVamb.31
k79_88946 flag=1 multi=4.0000 len=1372	ERR011348_MEGAHIT_TaxVamb.320
k79_370 flag=1 multi=5.0000 len=2121	ERR011348_MEGAHIT_TaxVamb.320
k79_27147 flag=1 multi=4.0000 len=3433	ERR011348_MEGAHIT_TaxVamb.320
k79_69742 flag=1 multi=4.0000 len=1223	ERR011348_MEGAHIT_TaxVamb.320
k79_933 flag=1 multi=4.0000 len=1392	ERR011348_MEGAHIT_TaxVamb.320
k79_11907 flag=1 multi=4.0000 len=1573	ERR011348_MEGAHIT_TaxVamb.320
k79_85404 flag=1 multi=5.0000 len=1383	ERR011348_MEGAHIT_TaxVamb.320
k79_90705 flag=1 multi=4.9423 len=1257	ERR011348_MEGAHIT_TaxVamb.320
k79_10488 flag=1 multi=6.0000 len=3428	ERR011348_MEGAHIT_TaxVamb.321
k79_49744 flag=1 multi=6.0000 len=3415	ERR011348_MEGAHIT_TaxVamb.322
k79_63700 flag=1 multi=6.0000 len=2050	ERR011348_MEGAHIT_TaxVamb.323
k79_51106 flag=1 multi=4.0000 len=2897	ERR011348_MEGAHIT_TaxVamb.323
k79_84173 flag=1 multi=4.0000 len=1722	ERR011348_MEGAHIT_TaxVamb.323
k79_72331 flag=1 multi=5.0000 len=1170	ERR011348_MEGAHIT_TaxVamb.323
k79_25074 flag=1 multi=5.0000 len=1201	ERR011348_MEGAHIT_TaxVamb.323
k79_61112 flag=1 multi=7.0000 len=1840	ERR011348_MEGAHIT_TaxVamb.323
k79_39512 flag=1 multi=4.0000 len=1495	ERR011348_MEGAHIT_TaxVamb.323
k79_29728 flag=1 multi=6.0000 len=2461	ERR011348_MEGAHIT_TaxVamb.323
k79_20782 flag=1 multi=7.0000 len=2977	ERR011348_MEGAHIT_TaxVamb.323
k79_12039 flag=1 multi=4.0000 len=1422	ERR011348_MEGAHIT_TaxVamb.323
k79_80856 flag=1 multi=6.0000 len=1287	ERR011348_MEGAHIT_TaxVamb.323
k79_45663 flag=1 multi=6.0000 len=1722	ERR011348_MEGAHIT_TaxVamb.323
k79_76491 flag=1 multi=3.8121 len=2261	ERR011348_MEGAHIT_TaxVamb.323
k79_48875 flag=1 multi=6.0000 len=1156	ERR011348_MEGAHIT_TaxVamb.323
k79_18666 flag=1 multi=4.0000 len=1451	ERR011348_MEGAHIT_TaxVamb.323
k79_32521 flag=1 multi=3.0000 len=1053	ERR011348_MEGAHIT_TaxVamb.323
k79_9226 flag=1 multi=4.0000 len=1264	ERR011348_MEGAHIT_TaxVamb.323
k79_3197 flag=1 multi=6.9067 len=1430	ERR011348_MEGAHIT_TaxVamb.323
k79_90854 flag=1 multi=5.0000 len=2100	ERR011348_MEGAHIT_TaxVamb.323
k79_83094 flag=0 multi=5.9585 len=2488	ERR011348_MEGAHIT_TaxVamb.323
k79_17339 flag=1 multi=4.0000 len=1366	ERR011348_MEGAHIT_TaxVamb.323
k79_78477 flag=1 multi=3.0000 len=1041	ERR011348_MEGAHIT_TaxVamb.323
k79_1618 flag=1 multi=5.0000 len=1203	ERR011348_MEGAHIT_TaxVamb.323
k79_85580 flag=1 multi=5.0000 len=1280	ERR011348_MEGAHIT_TaxVamb.323
k79_15134 flag=1 multi=6.0000 len=2522	ERR011348_MEGAHIT_TaxVamb.323
k79_15131 flag=1 multi=4.0000 len=1317	ERR011348_MEGAHIT_TaxVamb.323
k79_13129 flag=0 multi=5.9605 len=2608	ERR011348_MEGAHIT_TaxVamb.323
